,Story,Label,P1,P2,Last,TOM Responses
0,Charlie enters room_2. Charlie enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Bob enters room_2. Charlie enters the_hallway. Alice enters room_2. Alice enters room_3. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_2. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_3. Charlie enters room_4. Charlie enters room_1. Charlie enters room_2. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_3. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_5. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_2. Charlie enters room_1. Alice enters the_hallway. Charlie enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters room_3. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters room_3. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Charlie enters room_2. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_3. Charlie enters room_2,room_3,Bob,Alice,the_hallway,Bob did not see Alice go anywhere as he was not in the same room as Alice after she left.
0,Bob enters room_2. Bob enters room_1. Bob enters room_5. Alice enters room_4. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_5. Charlie enters room_4. Charlie enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_2. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Charlie enters room_5. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_1. Bob enters the_hallway,room_3,Alice,Charlie,room_5,"Alice did not see Charlie go anywhere, because she never stayed in the same room with Charlie."
0,Alice enters room_2. Bob enters room_4. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Charlie enters room_4. Alice enters room_1. Bob enters room_3. Charlie enters room_3. Charlie enters room_2. Alice enters room_5. Alice enters room_4. Alice enters room_3. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_3. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters room_2. Charlie enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_4. Alice enters room_3. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_3,room_2,Bob,Charlie,room_4,room_2
0,Charlie enters room_1. Charlie enters room_2. Alice enters room_4. Charlie enters room_1. Bob enters room_4. Charlie enters room_5. Charlie enters room_4. Alice enters room_3. Charlie enters room_5. Charlie enters room_1. Bob enters room_3. Bob enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_3. Charlie enters the_hallway. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_5. Charlie enters room_4. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters the_hallway. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_5. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_3. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_2. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Charlie enters room_2. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_3. Charlie enters the_hallway. Bob enters room_2. Charlie enters room_4. Charlie enters room_3. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters room_3. Charlie enters room_4. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Charlie enters room_1. Charlie enters room_5. Charlie enters room_4. Charlie enters room_3. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_2,room_2,Alice,Bob,room_2,room_2
0,Bob enters room_1. Bob enters room_2. Bob enters room_1. Alice enters room_4. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_4. Bob enters room_3. Bob enters room_2. Charlie enters room_4. Charlie enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Charlie enters room_5. Bob enters the_hallway. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_5. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters the_hallway. Bob enters room_1,room_1,Alice,Charlie,room_5,The text does not provide information on where Alice watched Charlie go.
0,Bob enters room_4. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Alice enters room_4. Bob enters room_5. Bob enters room_1. Charlie enters room_4. Charlie enters room_3. Bob enters room_5. Alice enters room_3. Alice enters the_hallway. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_2. Alice enters room_4. Bob enters room_1. Bob enters room_5. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters the_hallway,the_hallway,Charlie,Alice,room_4,the hallway
0,Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Charlie enters room_4. Alice enters the_hallway. Alice enters room_1. Bob enters room_4. Bob enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_3. Alice enters room_4. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_3. Alice enters room_4. Alice enters room_3. Bob enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_3. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_3. Alice enters room_2. Alice enters room_3,room_1,Charlie,Bob,room_1,The text does not provide information on where Charlie watched Bob go.
0,Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Bob enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Charlie enters room_1. Charlie enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_3. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_1. Charlie enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_3. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_1,room_2,Bob,Charlie,the_hallway,The story does not provide information on Bob watching Charlie go anywhere.
0,Bob enters room_4. Bob enters room_3. Bob enters room_4. Charlie enters room_1. Bob enters room_5. Bob enters room_1. Bob enters room_5. Bob enters room_4. Alice enters room_1. Alice enters room_5. Charlie enters room_5. Charlie enters room_1. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_2. Bob enters room_3. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Charlie enters room_4. Bob enters room_3. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_3. Bob enters room_4. Bob enters room_5. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Bob enters room_5. Bob enters room_1. Bob enters room_5. Bob enters room_4. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters room_1. Bob enters the_hallway. Bob enters room_1. Bob enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_3,room_1,Alice,Charlie,room_4,Charlie did not leave the room before Alice so Alice did not see Charlie go anywhere.
0,Alice enters room_4. Alice enters room_3. Alice enters room_4. Alice enters room_3. Alice enters the_hallway. Charlie enters room_2. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Bob enters room_2. Bob enters the_hallway. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_3. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_2. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_4. Bob enters the_hallway. Alice enters room_3. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters the_hallway. Alice enters room_2. Alice enters room_1. Alice enters room_2. Alice enters room_1. Alice enters the_hallway. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_3. Alice enters room_4. Alice enters room_5. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Alice enters the_hallway. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_4. Alice enters room_1. Alice enters room_5. Alice enters room_1,the_hallway,Charlie,Bob,the_hallway,The story does not provide information on when Charlie and Bob were last in the same room.
