,Story,Label,P1,P2,Last,TOM Responses
0,Hank enters room_2. Liam enters room_1. Tina enters room_4. Steve enters room_4. Steve enters room_3. Edward enters room_2. Nina enters room_4. Nina enters room_3. Mia enters room_2. Georgia enters room_2. Alice enters room_2. Alice enters room_3. Quinn enters room_1. Danny enters room_4. Danny enters room_1. Frank enters room_2. Charlie enters room_2. Georgia enters room_1. Isaac enters room_4. Tina enters room_5. Paula enters room_4. Steve enters the_hallway. Rachel enters room_4. Charlie enters room_3. Kevin enters room_1. Charlie enters room_4. Oliver enters room_2. Quinn enters room_2. Rachel enters room_3. Paula enters room_1. Nina enters room_2. Frank enters room_1. Danny enters room_2. Georgia enters room_5. Frank enters room_2. Frank enters room_3. Hank enters room_1. Tina enters room_2. Quinn enters room_3. Kevin enters the_hallway. Rachel enters room_4. Quinn enters room_4. Paula enters the_hallway. Oliver enters room_3. Steve enters room_1. Jake enters room_4. Liam enters room_2. Isaac enters room_1. Bob enters room_1. Jake enters room_1. Edward enters the_hallway. Jake enters room_5. Charlie enters room_3. Steve enters room_2. Charlie enters room_4. Georgia enters room_2. Liam enters room_1. Edward enters room_4. Frank enters the_hallway. Nina enters room_1. Jake enters room_4. Danny enters the_hallway. Alice enters the_hallway. Hank enters room_5. Georgia enters room_1. Danny enters room_2. Bob enters the_hallway. Georgia enters room_5. Isaac enters the_hallway. Danny enters the_hallway. Danny enters room_2. Edward enters room_5. Bob enters room_4. Kevin enters room_4. Kevin enters room_5. Jake enters room_3. Georgia enters room_1. Paula enters room_1. Steve enters room_3. Bob enters room_5. Danny enters the_hallway. Frank enters room_4. Rachel enters room_3. Isaac enters room_4. Quinn enters room_5. Steve enters room_2. Kevin enters room_1. Liam enters the_hallway. Frank enters room_5. Paula enters room_2. Isaac enters room_3. Edward enters room_4. Oliver enters the_hallway. Bob enters room_4. Frank enters room_2. Danny enters room_2. Liam enters room_4. Tina enters room_1. Danny enters room_3. Edward enters room_3,room_3,Mia,Alice,the_hallway,Alice entered room_3 from room_2.
0,Nina enters room_2. Jake enters room_2. Georgia enters room_4. Mia enters room_2. Edward enters room_1. Danny enters room_4. Steve enters room_2. Tina enters room_1. Rachel enters room_1. Georgia enters room_3. Bob enters room_1. Bob enters room_5. Steve enters room_3. Edward enters room_5. Paula enters room_1. Isaac enters room_4. Georgia enters room_2. Steve enters room_2. Kevin enters room_4. Oliver enters room_2. Hank enters room_1. Paula enters the_hallway. Frank enters room_4. Isaac enters room_5. Georgia enters room_1. Oliver enters room_1. Liam enters room_4. Isaac enters room_2. Hank enters the_hallway. Jake enters room_3. Paula enters room_4. Charlie enters room_1. Mia enters the_hallway. Quinn enters room_2. Charlie enters room_5. Alice enters room_2. Edward enters room_4. Tina enters the_hallway. Jake enters the_hallway. Frank enters room_1. Alice enters room_3. Oliver enters the_hallway. Jake enters room_4. Charlie enters room_4. Oliver enters room_4. Paula enters room_3. Charlie enters room_1. Jake enters room_5. Alice enters room_4. Alice enters room_3. Liam enters room_3. Danny enters room_3. Alice enters room_2. Charlie enters the_hallway. Charlie enters room_2. Edward enters room_3. Steve enters room_3. Edward enters the_hallway. Nina enters room_3. Oliver enters room_1. Frank enters room_5. Georgia enters room_5. Bob enters room_5. Charlie enters room_3. Alice enters room_3. Oliver enters room_2. Steve enters room_4. Frank enters room_4. Quinn enters room_3. Jake enters room_4. Charlie enters room_4. Tina enters room_4. Tina enters room_5. Mia enters room_4. Tina enters room_4. Steve enters room_3. Edward enters room_1. Isaac enters the_hallway. Tina enters room_5. Steve enters the_hallway. Charlie enters room_3. Kevin enters room_3. Liam enters the_hallway. Steve enters room_4. Jake enters room_1. Oliver enters the_hallway. Quinn enters room_2. Paula enters the_hallway. Tina enters room_2. Hank enters room_4. Alice enters room_2. Oliver enters room_2. Alice enters room_1. Mia enters room_5. Edward enters the_hallway. Mia enters room_2. Liam enters room_1. Edward enters room_2. Danny enters room_2. Oliver enters room_3,room_5,Rachel,Bob,room_5,Rachel watched Bob go to room_5.
0,Hank enters room_4. Bob enters room_1. Alice enters room_4. Nina enters room_2. Nina enters room_3. Quinn enters room_2. Charlie enters room_4. Paula enters room_4. Isaac enters room_4. Steve enters room_2. Tina enters room_2. Tina enters the_hallway. Kevin enters room_2. Jake enters room_4. Hank enters room_5. Alice enters room_5. Frank enters room_4. Bob enters room_5. Mia enters room_1. Kevin enters the_hallway. Alice enters room_2. Charlie enters room_3. Danny enters room_1. Paula enters room_1. Liam enters room_1. Paula enters room_2. Paula enters room_1. Liam enters room_5. Isaac enters room_3. Kevin enters room_1. Edward enters room_1. Frank enters room_1. Hank enters room_2. Nina enters room_4. Hank enters room_1. Charlie enters room_4. Danny enters the_hallway. Mia enters the_hallway. Paula enters room_5. Paula enters room_2. Alice enters the_hallway. Jake enters room_5. Oliver enters room_2. Hank enters room_2. Alice enters room_1. Hank enters room_1. Mia enters room_2. Charlie enters room_3. Danny enters room_4. Nina enters room_3. Kevin enters room_5. Quinn enters the_hallway. Mia enters room_1. Hank enters room_2. Georgia enters room_1. Kevin enters room_1. Edward enters room_5. Charlie enters room_2. Isaac enters room_2. Quinn enters room_4. Edward enters room_4. Georgia enters the_hallway. Tina enters room_1. Kevin enters room_5. Charlie enters room_3. Edward enters room_5. Oliver enters room_3. Frank enters room_5. Rachel enters room_1. Rachel enters room_2. Kevin enters room_1. Charlie enters room_4. Charlie enters room_3. Frank enters room_1. Liam enters room_4. Hank enters room_1. Quinn enters room_5. Quinn enters room_1. Paula enters the_hallway. Bob enters room_4. Charlie enters room_2. Liam enters room_1. Frank enters room_5. Rachel enters the_hallway. Bob enters room_3. Edward enters room_4. Bob enters room_2. Quinn enters room_2. Jake enters room_2. Jake enters room_1. Alice enters the_hallway. Bob enters the_hallway. Hank enters room_5. Isaac enters room_3. Edward enters room_5. Liam enters room_5. Frank enters room_2. Jake enters the_hallway. Charlie enters room_3. Hank enters room_4,the_hallway,Steve,Tina,room_1,the_hallway
0,Liam enters room_4. Bob enters room_1. Bob enters room_2. Charlie enters room_2. Kevin enters room_4. Hank enters room_2. Frank enters room_2. Charlie enters the_hallway. Steve enters room_1. Alice enters room_1. Tina enters room_4. Tina enters room_1. Oliver enters room_4. Paula enters room_4. Kevin enters room_5. Charlie enters room_1. Charlie enters room_5. Jake enters room_4. Frank enters room_1. Jake enters room_3. Rachel enters room_2. Isaac enters room_4. Jake enters room_2. Isaac enters room_3. Isaac enters room_2. Mia enters room_1. Quinn enters room_2. Mia enters room_2. Bob enters room_3. Nina enters room_4. Charlie enters room_1. Alice enters room_2. Alice enters room_3. Quinn enters room_3. Charlie enters room_5. Kevin enters room_2. Georgia enters room_1. Mia enters the_hallway. Nina enters room_3. Rachel enters room_3. Kevin enters the_hallway. Charlie enters room_4. Hank enters the_hallway. Kevin enters room_4. Edward enters room_1. Frank enters room_5. Paula enters room_3. Mia enters room_2. Nina enters room_4. Alice enters room_4. Edward enters the_hallway. Nina enters room_5. Alice enters room_3. Rachel enters room_2. Rachel enters the_hallway. Hank enters room_1. Steve enters the_hallway. Kevin enters room_5. Jake enters the_hallway. Mia enters the_hallway. Paula enters room_2. Mia enters room_2. Tina enters room_3. Steve enters room_2. Oliver enters room_3. Steve enters the_hallway. Edward enters room_4. Edward enters room_1. Rachel enters room_4. Steve enters room_4. Kevin enters room_2. Quinn enters room_2. Isaac enters room_1. Oliver enters room_2. Nina enters room_4. Rachel enters room_5. Oliver enters the_hallway. Edward enters room_2. Jake enters room_2. Steve enters room_5. Isaac enters room_5. Paula enters room_1. Bob enters room_2. Steve enters room_4. Paula enters room_5. Alice enters room_4. Georgia enters room_2. Edward enters the_hallway. Edward enters room_4. Kevin enters room_1. Jake enters the_hallway. Hank enters room_2. Isaac enters room_1. Frank enters room_1. Jake enters room_4. Isaac enters the_hallway. Steve enters room_3. Steve enters room_2. Charlie enters room_5. Isaac enters room_4,room_1,Liam,Tina,room_3,Liam did not watch Tina go anywhere because the story does not mention them being in the same room at the same time.
0,Hank enters room_2. Nina enters room_4. Georgia enters room_4. Hank enters room_1. Tina enters room_1. Steve enters room_4. Bob enters room_1. Rachel enters room_4. Liam enters room_1. Quinn enters room_2. Kevin enters room_4. Kevin enters room_5. Tina enters room_5. Paula enters room_1. Isaac enters room_1. Mia enters room_1. Jake enters room_1. Hank enters room_2. Steve enters room_5. Georgia enters room_3. Liam enters the_hallway. Liam enters room_2. Edward enters room_1. Rachel enters room_1. Liam enters the_hallway. Liam enters room_2. Paula enters the_hallway. Mia enters room_2. Danny enters room_2. Mia enters the_hallway. Jake enters room_2. Isaac enters room_2. Isaac enters room_1. Edward enters the_hallway. Oliver enters room_1. Charlie enters room_2. Georgia enters room_2. Hank enters room_1. Edward enters room_1. Hank enters room_5. Oliver enters room_2. Mia enters room_2. Tina enters room_2. Edward enters room_5. Charlie enters room_3. Tina enters room_1. Paula enters room_1. Danny enters room_3. Liam enters room_3. Quinn enters the_hallway. Isaac enters room_5. Hank enters room_4. Danny enters room_2. Bob enters room_2. Oliver enters room_1. Danny enters room_3. Tina enters room_2. Steve enters room_2. Liam enters room_2. Georgia enters the_hallway. Edward enters room_2. Bob enters room_1. Kevin enters room_5. Liam enters room_1. Liam enters room_5. Georgia enters room_4. Georgia enters room_5. Frank enters room_2. Tina enters room_3. Jake enters room_3. Frank enters room_1. Quinn enters room_1. Charlie enters the_hallway. Steve enters room_1. Georgia enters room_1. Quinn enters room_2. Steve enters the_hallway. Edward enters the_hallway. Isaac enters room_4. Bob enters room_2. Bob enters room_3. Danny enters room_2. Steve enters room_4. Rachel enters room_2. Rachel enters room_3. Isaac enters room_5. Charlie enters room_2. Quinn enters room_3. Alice enters room_2. Rachel enters room_4. Mia enters room_1. Danny enters the_hallway. Isaac enters room_1. Hank enters room_3. Edward enters room_2. Paula enters room_5. Frank enters the_hallway. Oliver enters room_5. Bob enters room_2. Georgia enters the_hallway,room_5,Nina,Kevin,room_5,Nina did not see Kevin go anywhere because she does not appear in the story after her first mention.
0,Bob enters room_2. Tina enters room_1. Hank enters room_2. Bob enters room_1. Paula enters room_1. Mia enters room_1. Danny enters room_4. Hank enters room_1. Paula enters room_5. Georgia enters room_4. Mia enters room_5. Mia enters room_4. Edward enters room_4. Quinn enters room_4. Danny enters room_5. Oliver enters room_1. Oliver enters room_2. Hank enters the_hallway. Jake enters room_2. Charlie enters room_1. Nina enters room_4. Liam enters room_4. Edward enters room_3. Georgia enters room_3. Jake enters room_1. Quinn enters room_3. Edward enters room_4. Edward enters room_3. Alice enters room_2. Edward enters room_2. Danny enters room_1. Rachel enters room_4. Charlie enters room_2. Edward enters the_hallway. Kevin enters room_2. Edward enters room_4. Bob enters the_hallway. Nina enters room_5. Kevin enters room_3. Alice enters room_1. Steve enters room_2. Liam enters room_1. Frank enters room_4. Steve enters room_3. Steve enters room_2. Nina enters room_4. Hank enters room_2. Alice enters the_hallway. Charlie enters room_3. Danny enters the_hallway. Isaac enters room_4. Charlie enters room_2. Danny enters room_2. Frank enters room_1. Hank enters the_hallway. Edward enters room_1. Rachel enters room_5. Rachel enters room_1. Danny enters room_1. Bob enters room_1. Frank enters the_hallway. Hank enters room_4. Mia enters room_1. Oliver enters room_1. Rachel enters room_2. Tina enters room_5. Nina enters room_3. Quinn enters room_2. Charlie enters room_3. Quinn enters room_1. Liam enters the_hallway. Quinn enters the_hallway. Steve enters room_3. Oliver enters room_2. Tina enters room_4. Charlie enters room_2. Edward enters room_2. Bob enters the_hallway. Kevin enters the_hallway. Kevin enters room_1. Liam enters room_2. Georgia enters room_4. Steve enters room_4. Nina enters the_hallway. Nina enters room_2. Georgia enters room_1. Charlie enters room_1. Liam enters room_1. Oliver enters room_1. Edward enters room_3. Frank enters room_1. Charlie enters room_5. Nina enters room_1. Steve enters room_5. Steve enters room_2. Alice enters room_1. Tina enters room_5. Liam enters room_5. Alice enters room_2. Rachel enters the_hallway,room_4,Paula,Mia,room_1,Paula watched Mia enter room_4.
0,Mia enters room_2. Steve enters room_1. Mia enters the_hallway. Georgia enters room_4. Bob enters room_1. Liam enters room_4. Hank enters room_1. Liam enters room_1. Paula enters room_4. Bob enters room_2. Charlie enters room_1. Charlie enters room_5. Frank enters room_2. Kevin enters room_1. Isaac enters room_4. Mia enters room_4. Liam enters room_2. Quinn enters room_4. Mia enters room_1. Jake enters room_4. Mia enters the_hallway. Isaac enters room_1. Quinn enters room_5. Danny enters room_4. Liam enters room_3. Danny enters room_1. Liam enters room_2. Nina enters room_2. Nina enters the_hallway. Alice enters room_2. Isaac enters room_2. Jake enters room_3. Jake enters the_hallway. Jake enters room_4. Tina enters room_2. Kevin enters room_5. Bob enters the_hallway. Isaac enters the_hallway. Quinn enters room_4. Frank enters the_hallway. Kevin enters room_4. Jake enters room_1. Alice enters the_hallway. Quinn enters room_5. Rachel enters room_1. Alice enters room_2. Mia enters room_1. Frank enters room_4. Mia enters room_2. Rachel enters room_5. Edward enters room_2. Bob enters room_2. Isaac enters room_1. Nina enters room_1. Georgia enters room_5. Alice enters the_hallway. Hank enters room_5. Mia enters the_hallway. Quinn enters room_2. Jake enters the_hallway. Oliver enters room_1. Jake enters room_2. Charlie enters the_hallway. Kevin enters room_3. Isaac enters room_5. Liam enters the_hallway. Alice enters room_1. Isaac enters room_1. Oliver enters room_2. Hank enters room_4. Rachel enters room_4. Tina enters room_3. Frank enters room_5. Kevin enters the_hallway. Rachel enters room_1. Isaac enters room_2. Frank enters room_1. Quinn enters the_hallway. Quinn enters room_4. Frank enters the_hallway. Kevin enters room_4. Tina enters the_hallway. Paula enters room_3. Paula enters the_hallway. Jake enters the_hallway. Danny enters room_5. Jake enters room_1. Liam enters room_1. Nina enters the_hallway. Paula enters room_1. Liam enters room_2. Edward enters room_3. Hank enters room_3. Alice enters room_5. Paula enters room_2. Hank enters room_2. Kevin enters room_5. Quinn enters room_1. Frank enters room_1. Kevin enters room_1,room_5,Steve,Charlie,the_hallway,Charlie entered room_5.
0,Liam enters room_4. Isaac enters room_4. Steve enters room_1. Kevin enters room_4. Jake enters room_4. Jake enters room_5. Georgia enters room_4. Georgia enters room_3. Jake enters room_2. Mia enters room_1. Isaac enters room_3. Isaac enters room_2. Bob enters room_2. Charlie enters room_2. Kevin enters room_3. Frank enters room_1. Jake enters room_1. Oliver enters room_4. Frank enters room_5. Mia enters room_2. Nina enters room_4. Liam enters room_3. Liam enters room_4. Steve enters the_hallway. Oliver enters room_3. Quinn enters room_2. Quinn enters the_hallway. Paula enters room_4. Hank enters room_4. Edward enters room_2. Rachel enters room_4. Frank enters room_1. Quinn enters room_1. Hank enters room_5. Nina enters room_1. Bob enters the_hallway. Charlie enters room_1. Tina enters room_1. Bob enters room_4. Charlie enters room_5. Bob enters room_5. Liam enters room_1. Rachel enters room_3. Charlie enters room_1. Tina enters room_2. Paula enters room_1. Charlie enters room_2. Oliver enters the_hallway. Oliver enters room_1. Oliver enters the_hallway. Kevin enters the_hallway. Oliver enters room_4. Kevin enters room_2. Alice enters room_1. Liam enters room_2. Kevin enters room_3. Edward enters the_hallway. Oliver enters room_3. Hank enters room_1. Rachel enters the_hallway. Jake enters room_2. Quinn enters the_hallway. Isaac enters room_4. Alice enters room_2. Mia enters the_hallway. Frank enters the_hallway. Paula enters room_2. Charlie enters room_3. Tina enters the_hallway. Paula enters room_1. Oliver enters room_4. Steve enters room_2. Rachel enters room_2. Mia enters room_1. Steve enters room_1. Jake enters the_hallway. Tina enters room_4. Charlie enters room_4. Steve enters the_hallway. Liam enters room_3. Kevin enters room_4. Hank enters room_2. Liam enters room_2. Quinn enters room_1. Alice enters room_1. Bob enters room_2. Jake enters room_2. Mia enters room_5. Paula enters the_hallway. Charlie enters room_1. Rachel enters room_1. Oliver enters room_1. Kevin enters room_1. Alice enters room_2. Jake enters room_1. Bob enters the_hallway. Nina enters room_2. Nina enters room_3. Tina enters room_5. Mia enters room_2,room_2,Georgia,Isaac,room_4,Georgia watched Isaac go to room_3.
0,Steve enters room_4. Mia enters room_1. Steve enters room_3. Frank enters room_1. Bob enters room_4. Mia enters the_hallway. Danny enters room_4. Georgia enters room_1. Rachel enters room_4. Georgia enters the_hallway. Rachel enters room_3. Rachel enters room_4. Alice enters room_2. Georgia enters room_2. Alice enters room_1. Liam enters room_2. Tina enters room_1. Quinn enters room_1. Paula enters room_1. Charlie enters room_2. Mia enters room_2. Liam enters the_hallway. Jake enters room_4. Charlie enters room_1. Mia enters room_3. Nina enters room_1. Bob enters room_5. Tina enters room_5. Oliver enters room_4. Nina enters room_5. Tina enters room_4. Kevin enters room_2. Hank enters room_4. Edward enters room_1. Hank enters room_1. Nina enters room_2. Liam enters room_2. Liam enters room_3. Georgia enters room_3. Oliver enters room_1. Jake enters room_5. Liam enters room_4. Oliver enters room_2. Edward enters room_5. Bob enters room_1. Nina enters the_hallway. Kevin enters room_3. Bob enters the_hallway. Paula enters room_5. Charlie enters room_5. Frank enters room_5. Oliver enters room_1. Alice enters room_2. Kevin enters room_4. Bob enters room_1. Isaac enters room_1. Danny enters room_5. Jake enters room_4. Bob enters room_5. Quinn enters the_hallway. Kevin enters room_3. Mia enters room_4. Rachel enters room_4. Isaac enters the_hallway. Quinn enters room_4. Hank enters room_2. Edward enters room_2. Charlie enters room_4. Georgia enters room_2. Danny enters room_1. Bob enters room_2. Edward enters the_hallway. Quinn enters room_5. Georgia enters the_hallway. Tina enters room_3. Georgia enters room_1. Frank enters room_1. Frank enters room_5. Liam enters room_5. Alice enters room_3. Georgia enters the_hallway. Charlie enters room_3. Paula enters room_4. Bob enters room_1. Nina enters room_4. Quinn enters room_4. Danny enters the_hallway. Jake enters room_1. Danny enters room_1. Liam enters room_1. Danny enters room_2. Alice enters room_4. Mia enters room_3. Paula enters room_1. Liam enters the_hallway. Georgia enters room_2. Charlie enters the_hallway. Edward enters room_4. Hank enters room_3. Charlie enters room_2,room_4,Steve,Rachel,room_4,"Steve did not watch Rachel go anywhere because after they were both in room_4, there is no record of Steve moving again."
0,Frank enters room_4. Isaac enters room_2. Alice enters room_4. Mia enters room_1. Georgia enters room_1. Mia enters room_5. Jake enters room_1. Alice enters room_3. Nina enters room_1. Edward enters room_2. Nina enters room_5. Nina enters room_2. Alice enters room_4. Charlie enters room_2. Isaac enters room_3. Oliver enters room_4. Charlie enters room_3. Oliver enters room_3. Hank enters room_2. Edward enters room_3. Frank enters room_5. Edward enters the_hallway. Bob enters room_2. Oliver enters room_4. Oliver enters room_3. Quinn enters room_4. Tina enters room_1. Rachel enters room_2. Steve enters room_4. Jake enters the_hallway. Tina enters room_5. Quinn enters room_5. Rachel enters room_3. Oliver enters room_4. Liam enters room_2. Danny enters room_1. Hank enters the_hallway. Edward enters room_1. Rachel enters the_hallway. Charlie enters room_4. Tina enters room_1. Danny enters room_2. Oliver enters room_1. Alice enters room_5. Bob enters room_1. Jake enters room_1. Alice enters room_4. Alice enters room_5. Paula enters room_1. Frank enters room_1. Charlie enters room_5. Quinn enters room_2. Tina enters the_hallway. Alice enters room_4. Edward enters the_hallway. Paula enters room_2. Isaac enters room_2. Rachel enters room_2. Georgia enters room_5. Bob enters the_hallway. Georgia enters room_4. Tina enters room_4. Nina enters room_1. Quinn enters room_3. Oliver enters room_2. Quinn enters room_4. Danny enters room_1. Hank enters room_2. Rachel enters the_hallway. Steve enters room_5. Alice enters room_1. Paula enters room_1. Frank enters room_2. Frank enters the_hallway. Steve enters room_1. Frank enters room_2. Alice enters room_5. Kevin enters room_4. Charlie enters room_4. Hank enters the_hallway. Tina enters room_3. Rachel enters room_1. Jake enters room_5. Jake enters room_1. Kevin enters room_5. Oliver enters room_3. Rachel enters room_2. Tina enters room_4. Hank enters room_2. Isaac enters the_hallway. Hank enters room_3. Oliver enters room_2. Liam enters the_hallway. Edward enters room_2. Isaac enters room_1. Steve enters the_hallway. Hank enters room_4. Isaac enters room_2. Liam enters room_4. Liam enters room_5,room_2,Mia,Nina,room_1,Mia watched Nina enter room_5.
