,Story,Label,P1,P2,Last,CP_Loc,TOM Responses
0,Danny enters room_4. Edward enters room_2. Frank enters room_2. Georgia enters room_2. Alice enters room_4. Charlie enters room_2. Alice enters room_3. Charlie enters the_hallway. Bob enters room_4. Danny enters room_3. Bob enters room_3. Alice enters the_hallway. Georgia enters room_3. Frank enters room_3. Danny enters the_hallway. Danny enters room_2. Bob enters the_hallway. Georgia enters room_2. Charlie enters room_4. Charlie enters room_1. Edward enters the_hallway. Charlie enters room_5. Edward enters room_1. Edward enters the_hallway. Georgia enters room_3. Georgia enters the_hallway. Georgia enters room_4. Charlie enters room_1. Frank enters room_2. Charlie enters the_hallway. Georgia enters room_1. Georgia enters room_2. Georgia enters room_1. Georgia enters room_5. Frank enters room_1. Edward enters room_1. Charlie enters room_1. Edward enters room_5. Edward enters room_4. Edward enters room_5. Edward enters room_4. Georgia enters room_1. Frank enters the_hallway. Georgia enters the_hallway. Georgia enters room_4. Georgia enters room_5. Georgia enters room_1. Charlie enters the_hallway. Georgia enters the_hallway. Charlie enters room_2. Edward enters room_1. Charlie enters room_1. Frank enters room_2. Charlie enters room_5. Frank enters the_hallway. Charlie enters room_4. Edward enters room_5. Bob enters room_4. Charlie enters room_5. Edward enters room_2. Frank enters room_1. Charlie enters room_1. Edward enters the_hallway. Frank enters room_2. Frank enters room_1. Charlie enters room_5. Edward enters room_2. Edward enters room_1. Charlie enters room_2. Charlie enters room_3. Edward enters room_5. Edward enters room_1. Charlie enters the_hallway. Charlie enters room_2. Charlie enters room_3. Charlie enters room_4. Frank enters the_hallway. Frank enters room_4. Frank enters room_3. Edward enters the_hallway. Georgia enters room_1. Frank enters room_2. Frank enters room_1. Edward enters room_4. Georgia enters room_2. Edward enters room_5. Georgia enters room_3. Charlie enters room_5. Georgia enters room_4. Frank enters room_2. Frank enters room_3. Charlie enters room_4. Charlie enters room_1. Charlie enters room_2. Georgia enters room_1. Charlie enters room_1. Edward enters room_2. Charlie enters room_5. Frank enters room_4. Charlie enters room_4,the_hallway,"Danny,Alice",Bob,room_4,,Alice last saw Bob in the hallway.
0,Danny enters room_4. Edward enters room_2. Bob enters room_1. Bob enters the_hallway. Danny enters room_3. Bob enters room_2. Frank enters room_1. Georgia enters room_1. Frank enters room_2. Charlie enters room_1. Alice enters room_1. Charlie enters room_5. Georgia enters room_5. Danny enters room_4. Danny enters room_3. Georgia enters room_4. Alice enters room_5. Edward enters room_3. Frank enters the_hallway. Danny enters room_2. Frank enters room_4. Danny enters room_3. Danny enters room_4. Danny enters room_3. Frank enters room_3. Edward enters room_4. Danny enters the_hallway. Danny enters room_4. Edward enters room_5. Frank enters room_4. Bob enters room_1. Edward enters room_2. Frank enters room_1. Bob enters room_5. Bob enters room_2. Bob enters room_1. Frank enters the_hallway. Danny enters room_1. Bob enters the_hallway. Frank enters room_4. Edward enters room_3. Bob enters room_1. Frank enters room_5. Frank enters room_4. Bob enters room_5. Edward enters room_4. Bob enters room_1. Bob enters room_2. Edward enters room_3. Bob enters room_1. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Bob enters room_1. Edward enters room_2. Frank enters room_5. Frank enters room_2. Alice enters room_4. Danny enters room_5. Danny enters room_2. Bob enters the_hallway. Bob enters room_4. Frank enters room_1. Edward enters the_hallway. Danny enters room_1. Frank enters the_hallway. Edward enters room_1. Bob enters room_5. Frank enters room_2. Edward enters the_hallway. Frank enters the_hallway. Bob enters room_2. Bob enters the_hallway. Bob enters room_1. Danny enters room_5. Edward enters room_2. Bob enters room_2. Edward enters room_1. Edward enters room_5. Edward enters room_1. Frank enters room_2. Frank enters room_1. Frank enters room_5. Danny enters room_1. Bob enters room_1. Frank enters room_2. Bob enters room_2. Edward enters the_hallway. Bob enters room_3. Edward enters room_2. Edward enters room_1. Bob enters the_hallway. Bob enters room_1. Frank enters room_3. Danny enters room_5. Danny enters room_4. Danny enters room_1. Bob enters room_5. Frank enters room_4. Edward enters room_2,room_5,"Georgia,Charlie",Alice,room_4,,"Charlie last saw Alice entering room_1. Since Charlie has not met or seen Alice again since, Charlie would think Alice is in room_1."
0,Frank enters room_4. Edward enters room_4. Alice enters room_1. Charlie enters room_1. Danny enters room_4. Edward enters room_5. Danny enters room_1. Georgia enters room_1. Frank enters room_1. Danny enters room_5. Bob enters room_1. Alice enters the_hallway. Charlie enters room_2. Charlie enters room_1. Georgia enters the_hallway. Edward enters room_4. Bob enters the_hallway. Georgia enters room_1. Georgia enters room_2. Frank enters room_5. Frank enters room_4. Frank enters room_3. Edward enters room_3. Edward enters the_hallway. Edward enters room_2. Georgia enters room_3. Edward enters room_1. Danny enters room_1. Danny enters the_hallway. Georgia enters room_4. Georgia enters room_1. Georgia enters room_5. Danny enters room_2. Frank enters room_4. Georgia enters room_2. Edward enters room_2. Danny enters room_1. Edward enters room_1. Georgia enters the_hallway. Danny enters room_2. Danny enters room_3. Georgia enters room_1. Frank enters room_1. Georgia enters room_2. Edward enters room_2. Edward enters room_1. Frank enters the_hallway. Edward enters room_5. Danny enters room_2. Frank enters room_1. Georgia enters the_hallway. Edward enters room_4. Edward enters room_5. Frank enters room_5. Danny enters room_3. Edward enters room_1. Georgia enters room_4. Bob enters room_2. Edward enters room_5. Edward enters room_2. Edward enters room_3. Frank enters room_4. Georgia enters room_3. Edward enters room_2. Georgia enters room_4. Edward enters the_hallway. Edward enters room_1. Frank enters room_1. Frank enters the_hallway. Danny enters room_2. Danny enters room_1. Frank enters room_2. Edward enters room_5. Danny enters room_2. Edward enters room_4. Danny enters room_1. Edward enters room_5. Frank enters room_1. Danny enters the_hallway. Danny enters room_2. Edward enters room_2. Frank enters the_hallway. Edward enters room_3. Frank enters room_2. Edward enters the_hallway. Frank enters room_3. Danny enters room_3. Edward enters room_1. Frank enters the_hallway. Frank enters room_4. Edward enters room_5. Edward enters room_1. Georgia enters room_5. Frank enters room_5. Danny enters room_2. Danny enters room_1. Danny enters room_5. Frank enters room_1. Edward enters room_5. Edward enters room_2,the_hallway,"Charlie,Alice",Bob,room_2,,"Alice would think Bob is in room_2, because that's where he went after they both were in room_1 and she hasn't seen him leave since she went to the hallway."
0,Edward enters room_1. Bob enters room_2. Danny enters room_1. Alice enters room_1. Danny enters the_hallway. Danny enters room_1. Danny enters room_2. Danny enters room_1. Danny enters room_2. Georgia enters room_2. Frank enters room_1. Georgia enters the_hallway. Edward enters room_2. Charlie enters room_1. Alice enters the_hallway. Danny enters room_3. Frank enters room_2. Bob enters room_3. Bob enters room_2. Bob enters room_3. Georgia enters room_4. Bob enters the_hallway. Danny enters the_hallway. Charlie enters room_2. Danny enters room_2. Georgia enters room_3. Danny enters room_3. Bob enters room_1. Charlie enters the_hallway. Danny enters room_4. Charlie enters room_1. Charlie enters room_5. Georgia enters room_2. Danny enters room_1. Georgia enters room_3. Bob enters the_hallway. Charlie enters room_1. Georgia enters room_4. Bob enters room_1. Bob enters room_5. Charlie enters room_2. Georgia enters room_5. Danny enters room_5. Danny enters room_2. Danny enters the_hallway. Georgia enters room_4. Danny enters room_2. Georgia enters room_3. Charlie enters room_3. Charlie enters the_hallway. Georgia enters the_hallway. Georgia enters room_4. Georgia enters room_3. Danny enters room_1. Georgia enters room_2. Georgia enters room_1. Danny enters room_5. Frank enters room_3. Georgia enters room_5. Charlie enters room_1. Danny enters room_2. Georgia enters room_1. Georgia enters room_2. Bob enters room_4. Charlie enters the_hallway. Bob enters room_5. Charlie enters room_1. Charlie enters room_5. Charlie enters room_1. Danny enters room_1. Danny enters room_5. Charlie enters room_2. Danny enters room_1. Charlie enters room_3. Danny enters the_hallway. Danny enters room_4. Bob enters room_2. Charlie enters the_hallway. Bob enters room_3. Danny enters room_5. Georgia enters the_hallway. Danny enters room_1. Danny enters the_hallway. Danny enters room_4. Georgia enters room_4. Charlie enters room_1. Georgia enters room_5. Charlie enters room_2. Charlie enters room_3. Charlie enters room_2. Charlie enters the_hallway. Danny enters room_3. Charlie enters room_4. Georgia enters room_1. Bob enters the_hallway. Georgia enters room_5. Georgia enters room_4. Danny enters room_2. Danny enters room_1. Danny enters room_2,room_2,"Alice,Edward",Frank,room_3,,Frank is in room_3.
0,Georgia enters room_1. Danny enters room_2. Charlie enters room_2. Alice enters room_1. Georgia enters room_5. Edward enters room_2. Bob enters room_1. Edward enters room_1. Edward enters room_2. Bob enters room_5. Alice enters room_5. Bob enters room_1. Edward enters room_1. Danny enters room_3. Frank enters room_1. Charlie enters the_hallway. Alice enters room_1. Danny enters room_2. Danny enters room_1. Danny enters room_2. Danny enters the_hallway. Frank enters room_2. Edward enters room_5. Danny enters room_2. Charlie enters room_4. Danny enters room_3. Charlie enters room_3. Edward enters room_1. Frank enters room_3. Edward enters room_5. Danny enters room_2. Charlie enters room_2. Charlie enters room_1. Frank enters room_2. Charlie enters the_hallway. Danny enters the_hallway. Edward enters room_4. Danny enters room_2. Danny enters the_hallway. Charlie enters room_1. Edward enters room_3. Edward enters the_hallway. Danny enters room_4. Danny enters room_5. Danny enters room_2. Edward enters room_2. Edward enters room_3. Danny enters room_1. Frank enters room_1. Charlie enters room_5. Danny enters room_2. Edward enters room_4. Charlie enters room_2. Frank enters room_5. Danny enters the_hallway. Edward enters room_3. Charlie enters room_1. Alice enters room_2. Charlie enters the_hallway. Charlie enters room_1. Edward enters room_4. Danny enters room_4. Edward enters room_5. Edward enters room_4. Frank enters room_1. Charlie enters room_5. Frank enters the_hallway. Edward enters room_3. Charlie enters room_2. Edward enters room_4. Danny enters room_3. Danny enters the_hallway. Frank enters room_2. Danny enters room_4. Frank enters the_hallway. Charlie enters room_1. Danny enters room_5. Frank enters room_4. Danny enters room_1. Charlie enters room_5. Frank enters room_5. Edward enters room_1. Danny enters the_hallway. Danny enters room_2. Charlie enters room_2. Danny enters room_1. Charlie enters room_1. Charlie enters the_hallway. Danny enters room_2. Danny enters room_3. Danny enters room_4. Frank enters room_1. Charlie enters room_4. Frank enters room_2. Frank enters room_1. Danny enters room_5. Edward enters room_5. Charlie enters room_3. Frank enters the_hallway. Edward enters room_1,room_1,"Georgia,Bob",Alice,room_2,,room_1
0,Edward enters room_1. Alice enters room_2. Charlie enters room_2. Danny enters room_2. Bob enters room_1. Georgia enters room_1. Charlie enters room_3. Alice enters room_3. Edward enters the_hallway. Danny enters room_3. Frank enters room_1. Edward enters room_1. Alice enters the_hallway. Charlie enters the_hallway. Bob enters the_hallway. Georgia enters the_hallway. Frank enters the_hallway. Edward enters room_5. Alice enters room_2. Edward enters room_4. Charlie enters room_2. Alice enters room_3. Alice enters room_4. Alice enters room_5. Danny enters room_4. Alice enters room_4. Alice enters room_1. Charlie enters the_hallway. Charlie enters room_2. Charlie enters the_hallway. Edward enters room_5. Edward enters room_1. Alice enters room_2. Alice enters room_1. Charlie enters room_4. Charlie enters room_5. Edward enters room_2. Edward enters room_1. Edward enters room_2. Edward enters room_1. Alice enters the_hallway. Edward enters room_2. Danny enters room_5. Edward enters room_3. Edward enters room_4. Alice enters room_2. Alice enters the_hallway. Alice enters room_1. Charlie enters room_4. Alice enters the_hallway. Danny enters room_2. Danny enters room_1. Danny enters room_5. Charlie enters room_5. Edward enters room_5. Edward enters room_2. Charlie enters room_2. Frank enters room_4. Alice enters room_1. Danny enters room_4. Edward enters room_1. Charlie enters room_3. Charlie enters room_2. Alice enters room_5. Edward enters room_2. Danny enters room_1. Alice enters room_4. Edward enters the_hallway. Danny enters room_5. Alice enters room_3. Edward enters room_2. Alice enters room_2. Edward enters room_3. Danny enters room_4. Edward enters room_4. Danny enters room_1. Alice enters room_3. Danny enters room_5. Charlie enters room_3. Alice enters room_2. Danny enters room_1. Charlie enters room_2. Danny enters room_5. Edward enters room_5. Alice enters room_1. Charlie enters the_hallway. Danny enters room_4. Charlie enters room_4. Danny enters room_5. Danny enters room_4. Edward enters room_1. Danny enters room_1. Danny enters the_hallway. Danny enters room_4. Charlie enters room_1. Edward enters the_hallway. Alice enters the_hallway. Danny enters room_5. Alice enters room_2. Danny enters room_4,the_hallway,"Bob,Georgia",Frank,room_4,,Georgia last saw Frank in the hallway.
0,Danny enters room_1. Frank enters room_1. Bob enters room_2. Charlie enters room_1. Charlie enters room_5. Alice enters room_2. Frank enters the_hallway. Alice enters the_hallway. Alice enters room_2. Edward enters room_1. Georgia enters room_1. Frank enters room_4. Bob enters room_1. Charlie enters room_1. Edward enters room_5. Alice enters the_hallway. Georgia enters room_5. Alice enters room_2. Alice enters the_hallway. Bob enters room_2. Frank enters room_3. Bob enters room_3. Alice enters room_2. Bob enters the_hallway. Charlie enters room_5. Frank enters the_hallway. Charlie enters room_1. Frank enters room_1. Charlie enters room_5. Charlie enters room_4. Bob enters room_2. Charlie enters room_1. Alice enters room_1. Bob enters room_3. Frank enters room_2. Bob enters room_2. Bob enters the_hallway. Frank enters room_1. Charlie enters the_hallway. Bob enters room_1. Bob enters the_hallway. Frank enters room_5. Frank enters room_1. Bob enters room_4. Charlie enters room_4. Frank enters room_2. Frank enters the_hallway. Charlie enters room_1. Alice enters room_5. Charlie enters room_2. Charlie enters room_1. Frank enters room_4. Frank enters room_3. Charlie enters room_2. Alice enters room_1. Bob enters room_3. Alice enters room_5. Georgia enters room_4. Frank enters room_2. Bob enters room_2. Charlie enters room_3. Frank enters the_hallway. Bob enters room_1. Charlie enters room_4. Bob enters the_hallway. Charlie enters room_3. Frank enters room_4. Alice enters room_4. Bob enters room_2. Frank enters room_5. Charlie enters room_4. Charlie enters room_1. Alice enters room_5. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Charlie enters room_1. Alice enters room_2. Alice enters the_hallway. Charlie enters room_2. Bob enters room_1. Bob enters room_2. Frank enters room_1. Bob enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_1. Charlie enters the_hallway. Frank enters the_hallway. Bob enters room_2. Frank enters room_2. Frank enters the_hallway. Frank enters room_4. Bob enters room_3. Bob enters the_hallway. Frank enters room_5. Bob enters room_4. Frank enters room_4. Bob enters room_5. Charlie enters room_2,room_5,"Danny,Edward",Georgia,room_4,,Edward last saw Georgia entering room_5.
0,Frank enters room_2. Bob enters room_1. Frank enters the_hallway. Frank enters room_1. Frank enters the_hallway. Danny enters room_2. Frank enters room_4. Alice enters room_1. Danny enters the_hallway. Georgia enters room_1. Edward enters room_1. Bob enters room_2. Danny enters room_1. Georgia enters the_hallway. Frank enters room_1. Alice enters room_2. Edward enters room_2. Charlie enters room_2. Frank enters room_2. Charlie enters room_3. Frank enters the_hallway. Charlie enters room_2. Frank enters room_4. Bob enters room_1. Danny enters room_5. Charlie enters room_3. Frank enters room_3. Bob enters the_hallway. Frank enters room_2. Frank enters room_3. Frank enters the_hallway. Danny enters room_4. Charlie enters room_2. Danny enters room_3. Danny enters the_hallway. Danny enters room_4. Frank enters room_4. Frank enters room_1. Charlie enters room_1. Danny enters room_3. Frank enters room_2. Bob enters room_1. Bob enters room_5. Charlie enters room_5. Danny enters the_hallway. Frank enters room_3. Bob enters room_2. Frank enters room_2. Frank enters the_hallway. Danny enters room_2. Bob enters room_1. Charlie enters room_4. Bob enters room_5. Danny enters room_1. Danny enters the_hallway. Danny enters room_4. Danny enters room_5. Edward enters room_3. Danny enters room_2. Charlie enters room_3. Danny enters room_3. Frank enters room_2. Danny enters room_2. Charlie enters room_4. Charlie enters room_3. Bob enters room_4. Danny enters room_3. Frank enters room_1. Frank enters room_2. Charlie enters room_2. Frank enters the_hallway. Bob enters room_1. Charlie enters the_hallway. Bob enters room_2. Danny enters the_hallway. Bob enters the_hallway. Charlie enters room_4. Charlie enters room_3. Frank enters room_2. Danny enters room_2. Danny enters room_3. Bob enters room_1. Frank enters room_3. Frank enters room_2. Bob enters the_hallway. Frank enters room_3. Frank enters the_hallway. Charlie enters the_hallway. Danny enters the_hallway. Charlie enters room_4. Charlie enters room_3. Charlie enters the_hallway. Frank enters room_2. Danny enters room_2. Danny enters room_3. Charlie enters room_4. Frank enters the_hallway. Danny enters room_4. Danny enters room_5. Frank enters room_1,room_2,"Georgia,Alice",Edward,room_3,,room_3
0,Frank enters room_4. Charlie enters room_4. Georgia enters room_1. Danny enters room_2. Edward enters room_1. Charlie enters room_5. Edward enters room_2. Charlie enters room_2. Bob enters room_4. Edward enters room_3. Alice enters room_4. Bob enters room_5. Danny enters room_3. Frank enters room_5. Danny enters the_hallway. Danny enters room_1. Alice enters room_5. Danny enters room_2. Charlie enters room_1. Danny enters room_1. Charlie enters the_hallway. Charlie enters room_2. Danny enters room_5. Edward enters room_2. Charlie enters room_1. Charlie enters room_2. Georgia enters room_5. Danny enters room_2. Edward enters room_3. Charlie enters room_3. Danny enters room_3. Charlie enters room_2. Georgia enters room_4. Charlie enters room_1. Georgia enters room_5. Charlie enters room_2. Georgia enters room_1. Charlie enters room_1. Edward enters room_4. Charlie enters room_2. Charlie enters room_3. Georgia enters room_2. Georgia enters the_hallway. Edward enters room_5. Danny enters the_hallway. Charlie enters the_hallway. Danny enters room_4. Danny enters room_5. Charlie enters room_2. Georgia enters room_4. Edward enters room_1. Danny enters room_2. Danny enters room_1. Edward enters room_2. Charlie enters room_1. Danny enters the_hallway. Edward enters the_hallway. Alice enters room_2. Charlie enters the_hallway. Danny enters room_1. Edward enters room_1. Charlie enters room_1. Danny enters room_5. Charlie enters the_hallway. Charlie enters room_2. Edward enters the_hallway. Georgia enters room_5. Charlie enters room_3. Georgia enters room_4. Danny enters room_2. Danny enters room_3. Danny enters room_4. Danny enters room_1. Charlie enters the_hallway. Georgia enters room_5. Georgia enters room_4. Georgia enters room_5. Charlie enters room_4. Georgia enters room_1. Edward enters room_2. Georgia enters the_hallway. Georgia enters room_4. Georgia enters room_5. Edward enters the_hallway. Charlie enters room_3. Danny enters room_5. Danny enters room_4. Georgia enters room_2. Charlie enters room_4. Georgia enters the_hallway. Charlie enters room_3. Georgia enters room_2. Charlie enters room_4. Charlie enters room_3. Edward enters room_1. Charlie enters room_2. Charlie enters room_3. Georgia enters room_1. Danny enters room_5. Charlie enters room_4,room_5,"Bob,Frank",Alice,room_2,,Frank last saw Alice enter room_4.
0,Danny enters room_4. Georgia enters room_1. Bob enters room_2. Georgia enters the_hallway. Georgia enters room_4. Bob enters the_hallway. Frank enters room_4. Georgia enters room_5. Alice enters room_1. Bob enters room_2. Edward enters room_4. Danny enters room_1. Frank enters room_3. Georgia enters room_1. Alice enters room_5. Danny enters room_2. Edward enters room_3. Bob enters room_1. Bob enters room_5. Charlie enters room_1. Alice enters room_2. Charlie enters the_hallway. Alice enters room_1. Bob enters room_2. Alice enters the_hallway. Alice enters room_4. Charlie enters room_4. Charlie enters room_5. Georgia enters the_hallway. Georgia enters room_1. Georgia enters room_2. Charlie enters room_2. Bob enters room_3. Georgia enters room_1. Charlie enters the_hallway. Bob enters the_hallway. Charlie enters room_1. Charlie enters room_5. Bob enters room_4. Charlie enters room_4. Charlie enters room_5. Charlie enters room_1. Bob enters room_5. Georgia enters the_hallway. Bob enters room_1. Alice enters room_1. Alice enters room_5. Alice enters room_1. Bob enters room_2. Alice enters room_2. Georgia enters room_1. Charlie enters room_5. Charlie enters room_2. Bob enters room_1. Charlie enters the_hallway. Alice enters room_1. Alice enters room_5. Edward enters room_2. Georgia enters room_2. Georgia enters room_3. Alice enters room_4. Bob enters the_hallway. Alice enters room_5. Georgia enters the_hallway. Alice enters room_2. Alice enters room_1. Charlie enters room_2. Georgia enters room_2. Georgia enters room_1. Georgia enters room_2. Georgia enters the_hallway. Bob enters room_4. Bob enters room_1. Bob enters room_2. Alice enters room_5. Georgia enters room_4. Georgia enters room_5. Alice enters room_2. Alice enters room_3. Alice enters room_2. Georgia enters room_2. Georgia enters room_3. Charlie enters the_hallway. Georgia enters room_4. Bob enters the_hallway. Alice enters room_1. Georgia enters room_3. Charlie enters room_1. Georgia enters room_4. Alice enters room_2. Bob enters room_2. Alice enters room_1. Bob enters room_1. Bob enters the_hallway. Alice enters the_hallway. Georgia enters room_1. Georgia enters room_5. Bob enters room_1. Alice enters room_4. Alice enters room_5,room_3,"Danny,Frank",Edward,room_2,,Frank would not know where Edward is because they are in different rooms and cannot see each other.
