,Story,Label,P1,P2,Last,CP_Loc,TOM Responses
0,Georgia enters hole_2. Charlie enters hole_2. Georgia enters hole_3. Charlie enters the_field. Edward enters hole_2. Frank enters hole_2. Bob enters hole_2. Bob enters the_field. Georgia enters hole_4. Danny enters hole_2. Alice enters hole_2. Alice enters hole_3. Frank enters hole_3. Charlie enters hole_2. Charlie enters the_field. Frank enters hole_2. Bob enters hole_4. Georgia enters hole_3. Georgia enters the_field. Charlie enters hole_2. Bob enters hole_1. Charlie enters hole_1. Georgia enters hole_1. Frank enters the_field. Frank enters hole_4. Frank enters hole_1. Georgia enters hole_5. Frank enters the_field. Bob enters the_field. Edward enters hole_1. Bob enters hole_4. Frank enters hole_2. Alice enters the_field. Frank enters hole_1. Frank enters hole_2. Frank enters the_field. Georgia enters hole_1. Bob enters hole_3. Bob enters hole_2. Charlie enters hole_5. Charlie enters hole_2. Charlie enters hole_1. Charlie enters the_field. Charlie enters hole_1. Georgia enters hole_5. Georgia enters hole_2. Frank enters hole_4. Edward enters the_field. Frank enters hole_5. Frank enters hole_1. Frank enters the_field. Frank enters hole_4. Georgia enters hole_1. Edward enters hole_4. Edward enters hole_3. Georgia enters hole_5. Charlie enters hole_5. Bob enters hole_1. Georgia enters hole_1. Georgia enters hole_2. Edward enters the_field. Bob enters hole_2. Georgia enters hole_1. Bob enters hole_3. Charlie enters hole_2. Edward enters hole_1. Bob enters hole_4. Georgia enters hole_5. Charlie enters the_field. Edward enters hole_2. Edward enters hole_1. Georgia enters hole_4. Georgia enters hole_3. Georgia enters the_field. Charlie enters hole_1. Bob enters hole_1. Bob enters the_field. Charlie enters hole_5. Charlie enters hole_1. Bob enters hole_2. Bob enters the_field. Bob enters hole_4. Bob enters hole_5. Georgia enters hole_4. Edward enters the_field. Edward enters hole_4. Bob enters hole_4. Edward enters hole_5. Bob enters hole_1. Edward enters hole_4. Edward enters hole_3. Georgia enters hole_3. Edward enters hole_4. Bob enters hole_2. Frank enters hole_5. Edward enters hole_1. Bob enters hole_3. Frank enters hole_1. Edward enters hole_2. Edward enters hole_3,hole_3,Danny,Alice,the_field,,"Danny cannot know where Alice is because the story does not provide information on when or if Danny leaves hole_2 after entering it. Therefore, he did not see Alice move to any location."
0,Charlie enters hole_4. Charlie enters hole_3. Georgia enters hole_2. Charlie enters hole_2. Frank enters hole_1. Charlie enters hole_1. Danny enters hole_1. Alice enters hole_1. Frank enters hole_2. Frank enters the_field. Bob enters hole_1. Bob enters hole_5. Edward enters hole_2. Danny enters the_field. Edward enters the_field. Charlie enters hole_2. Charlie enters hole_3. Georgia enters the_field. Georgia enters hole_1. Danny enters hole_1. Georgia enters the_field. Charlie enters the_field. Frank enters hole_1. Georgia enters hole_2. Danny enters the_field. Danny enters hole_1. Georgia enters hole_1. Edward enters hole_4. Frank enters hole_5. Danny enters hole_2. Frank enters hole_1. Danny enters hole_3. Bob enters hole_4. Danny enters hole_4. Danny enters hole_3. Frank enters hole_2. Edward enters hole_5. Danny enters the_field. Danny enters hole_4. Edward enters hole_1. Georgia enters the_field. Edward enters hole_2. Danny enters hole_5. Frank enters the_field. Charlie enters hole_2. Charlie enters the_field. Charlie enters hole_1. Georgia enters hole_4. Edward enters the_field. Danny enters hole_2. Charlie enters the_field. Frank enters hole_4. Edward enters hole_4. Charlie enters hole_1. Frank enters hole_5. Frank enters hole_4. Charlie enters hole_5. Edward enters hole_5. Charlie enters hole_1. Charlie enters hole_2. Edward enters hole_4. Charlie enters hole_1. Charlie enters hole_2. Charlie enters hole_3. Charlie enters the_field. Charlie enters hole_1. Georgia enters hole_5. Charlie enters hole_5. Frank enters hole_5. Georgia enters hole_1. Georgia enters hole_2. Georgia enters the_field. Danny enters the_field. Georgia enters hole_1. Edward enters hole_3. Frank enters hole_1. Charlie enters hole_2. Edward enters the_field. Danny enters hole_1. Frank enters the_field. Edward enters hole_1. Charlie enters hole_3. Georgia enters hole_5. Frank enters hole_2. Edward enters the_field. Frank enters the_field. Georgia enters hole_4. Georgia enters hole_3. Georgia enters hole_2. Danny enters hole_2. Georgia enters the_field. Edward enters hole_2. Georgia enters hole_2. Charlie enters hole_2. Edward enters hole_1. Edward enters hole_5. Georgia enters hole_3. Edward enters hole_2. Frank enters hole_2. Frank enters hole_1,hole_5,Alice,Bob,hole_4,,Alice thinks Bob is in hole_4.
0,Danny enters hole_1. Charlie enters hole_2. Alice enters hole_4. Charlie enters the_field. Charlie enters hole_1. Alice enters hole_1. Frank enters hole_1. Frank enters hole_5. Georgia enters hole_2. Alice enters hole_2. Danny enters hole_5. Danny enters hole_2. Georgia enters hole_3. Edward enters hole_2. Georgia enters hole_2. Georgia enters hole_1. Alice enters the_field. Bob enters hole_2. Alice enters hole_2. Georgia enters hole_5. Georgia enters hole_1. Charlie enters the_field. Bob enters hole_3. Alice enters hole_1. Alice enters the_field. Edward enters the_field. Edward enters hole_4. Georgia enters hole_5. Georgia enters hole_4. Charlie enters hole_4. Edward enters hole_1. Charlie enters hole_5. Danny enters the_field. Charlie enters hole_2. Charlie enters hole_3. Bob enters hole_4. Alice enters hole_4. Bob enters hole_5. Alice enters hole_1. Georgia enters hole_5. Bob enters hole_1. Georgia enters hole_4. Alice enters hole_2. Alice enters hole_1. Georgia enters hole_5. Charlie enters hole_2. Edward enters hole_2. Edward enters hole_1. Georgia enters hole_1. Charlie enters hole_1. Charlie enters hole_2. Bob enters hole_2. Bob enters the_field. Bob enters hole_2. Edward enters the_field. Bob enters hole_1. Georgia enters hole_5. Alice enters the_field. Alice enters hole_4. Edward enters hole_4. Edward enters hole_1. Edward enters hole_5. Georgia enters hole_4. Charlie enters hole_3. Edward enters hole_2. Bob enters hole_2. Alice enters hole_3. Bob enters hole_1. Edward enters the_field. Alice enters hole_2. Alice enters hole_3. Edward enters hole_1. Charlie enters the_field. Georgia enters hole_1. Edward enters hole_2. Georgia enters hole_2. Alice enters hole_2. Bob enters the_field. Charlie enters hole_1. Alice enters hole_1. Charlie enters hole_2. Georgia enters hole_3. Bob enters hole_1. Georgia enters the_field. Bob enters the_field. Georgia enters hole_4. Georgia enters hole_1. Alice enters the_field. Bob enters hole_4. Edward enters hole_3. Bob enters hole_1. Georgia enters hole_2. Georgia enters hole_1. Charlie enters hole_3. Alice enters hole_4. Alice enters hole_3. Bob enters the_field. Charlie enters hole_2. Bob enters hole_1. Georgia enters the_field,hole_2,Frank,Danny,the_field,,"Frank cannot know where Danny is because the last time he saw Danny, it was when they both entered hole_1 and after that, Frank was in hole_5 when Danny relocated."
0,Alice enters hole_2. Bob enters hole_1. Alice enters hole_1. Georgia enters hole_1. Danny enters hole_2. Danny enters hole_1. Alice enters the_field. Edward enters hole_4. Alice enters hole_2. Bob enters hole_5. Charlie enters hole_4. Charlie enters hole_1. Danny enters the_field. Bob enters hole_1. Danny enters hole_2. Bob enters hole_5. Danny enters hole_3. Georgia enters hole_5. Alice enters hole_3. Bob enters hole_4. Danny enters the_field. Danny enters hole_4. Georgia enters hole_4. Georgia enters hole_1. Bob enters hole_5. Georgia enters the_field. Frank enters hole_4. Frank enters hole_3. Alice enters hole_2. Bob enters hole_2. Georgia enters hole_1. Danny enters hole_5. Charlie enters hole_2. Bob enters the_field. Bob enters hole_2. Alice enters the_field. Georgia enters hole_2. Alice enters hole_1. Frank enters hole_4. Frank enters hole_5. Danny enters hole_1. Alice enters hole_2. Alice enters the_field. Danny enters the_field. Bob enters hole_1. Georgia enters hole_3. Alice enters hole_2. Georgia enters the_field. Danny enters hole_4. Danny enters hole_3. Georgia enters hole_4. Alice enters hole_3. Alice enters hole_4. Bob enters the_field. Georgia enters hole_1. Danny enters hole_2. Alice enters hole_5. Frank enters hole_1. Alice enters hole_1. Alice enters hole_2. Alice enters hole_3. Frank enters the_field. Alice enters the_field. Danny enters the_field. Georgia enters hole_2. Bob enters hole_2. Danny enters hole_2. Frank enters hole_1. Georgia enters hole_3. Danny enters the_field. Alice enters hole_1. Bob enters the_field. Danny enters hole_4. Bob enters hole_1. Bob enters hole_5. Frank enters hole_2. Danny enters hole_1. Frank enters hole_3. Alice enters the_field. Bob enters hole_1. Frank enters hole_4. Alice enters hole_1. Georgia enters hole_2. Georgia enters the_field. Bob enters hole_2. Georgia enters hole_2. Georgia enters the_field. Frank enters hole_5. Danny enters hole_5. Danny enters hole_2. Danny enters the_field. Frank enters hole_4. Danny enters hole_2. Georgia enters hole_2. Frank enters hole_3. Georgia enters the_field. Georgia enters hole_1. Frank enters the_field. Bob enters the_field. Georgia enters the_field,hole_1,Edward,Charlie,hole_2,,"Edward does not know where Charlie is because he entered hole 4 and has not left since, and thus did not see Charlie's movements."
0,Georgia enters hole_4. Edward enters hole_4. Bob enters hole_1. Charlie enters hole_2. Georgia enters hole_5. Edward enters hole_3. Charlie enters the_field. Frank enters hole_1. Alice enters hole_1. Danny enters hole_4. Danny enters hole_3. Danny enters the_field. Georgia enters hole_4. Frank enters hole_5. Alice enters the_field. Georgia enters hole_3. Bob enters hole_5. Bob enters hole_2. Bob enters hole_3. Charlie enters hole_1. Charlie enters hole_5. Bob enters hole_2. Charlie enters hole_1. Bob enters hole_3. Charlie enters the_field. Charlie enters hole_4. Georgia enters the_field. Alice enters hole_2. Bob enters the_field. Alice enters hole_3. Charlie enters hole_5. Frank enters hole_2. Danny enters hole_4. Charlie enters hole_1. Charlie enters the_field. Charlie enters hole_4. Frank enters hole_3. Bob enters hole_1. Frank enters hole_4. Bob enters hole_2. Bob enters hole_3. Georgia enters hole_1. Alice enters the_field. Bob enters the_field. Charlie enters hole_3. Bob enters hole_4. Frank enters hole_5. Alice enters hole_2. Frank enters hole_2. Georgia enters hole_5. Frank enters hole_1. Charlie enters hole_2. Charlie enters hole_1. Charlie enters hole_2. Bob enters hole_3. Georgia enters hole_1. Bob enters hole_2. Charlie enters hole_3. Charlie enters the_field. Bob enters hole_1. Frank enters hole_5. Charlie enters hole_2. Charlie enters the_field. Frank enters hole_1. Charlie enters hole_1. Georgia enters hole_5. Alice enters the_field. Charlie enters hole_5. Charlie enters hole_4. Georgia enters hole_1. Bob enters hole_5. Charlie enters hole_3. Bob enters hole_1. Frank enters hole_2. Alice enters hole_2. Bob enters hole_2. Bob enters hole_1. Bob enters hole_2. Bob enters the_field. Frank enters hole_1. Charlie enters the_field. Georgia enters hole_5. Bob enters hole_2. Alice enters hole_3. Georgia enters hole_4. Frank enters hole_2. Alice enters hole_4. Charlie enters hole_4. Frank enters the_field. Georgia enters hole_1. Charlie enters hole_1. Bob enters hole_1. Alice enters hole_3. Alice enters hole_2. Frank enters hole_1. Alice enters hole_3. Georgia enters hole_2. Georgia enters the_field. Georgia enters hole_4. Alice enters hole_2,the_field,Edward,Danny,hole_4,,Edward last saw Danny enter hole_4.
0,Georgia enters hole_4. Edward enters hole_1. Frank enters hole_1. Alice enters hole_4. Alice enters hole_3. Georgia enters hole_1. Charlie enters hole_1. Danny enters hole_4. Alice enters the_field. Edward enters hole_5. Bob enters hole_1. Bob enters hole_2. Charlie enters hole_5. Danny enters hole_3. Georgia enters hole_2. Charlie enters hole_2. Alice enters hole_4. Alice enters hole_3. Georgia enters hole_3. Edward enters hole_4. Edward enters hole_5. Danny enters hole_4. Alice enters the_field. Edward enters hole_1. Alice enters hole_2. Edward enters the_field. Danny enters hole_3. Alice enters the_field. Danny enters hole_4. Charlie enters hole_1. Charlie enters hole_5. Edward enters hole_2. Bob enters the_field. Charlie enters hole_1. Edward enters the_field. Alice enters hole_1. Charlie enters the_field. Edward enters hole_4. Georgia enters hole_2. Edward enters hole_1. Alice enters hole_5. Edward enters the_field. Danny enters hole_1. Charlie enters hole_4. Georgia enters hole_1. Georgia enters hole_2. Georgia enters hole_1. Charlie enters hole_1. Alice enters hole_4. Alice enters hole_5. Georgia enters hole_2. Charlie enters hole_5. Charlie enters hole_1. Charlie enters the_field. Edward enters hole_4. Alice enters hole_1. Edward enters hole_3. Edward enters hole_2. Charlie enters hole_4. Danny enters hole_5. Georgia enters hole_1. Charlie enters hole_5. Edward enters hole_3. Danny enters hole_4. Charlie enters hole_4. Alice enters the_field. Alice enters hole_4. Charlie enters hole_3. Danny enters hole_3. Alice enters hole_3. Charlie enters hole_2. Alice enters hole_4. Edward enters hole_4. Alice enters hole_3. Charlie enters the_field. Danny enters the_field. Charlie enters hole_4. Alice enters hole_4. Edward enters hole_5. Danny enters hole_4. Georgia enters hole_2. Alice enters hole_1. Danny enters hole_1. Charlie enters hole_5. Georgia enters hole_3. Georgia enters hole_2. Edward enters hole_4. Charlie enters hole_2. Alice enters the_field. Alice enters hole_4. Alice enters hole_5. Danny enters the_field. Alice enters hole_4. Alice enters hole_1. Georgia enters hole_1. Charlie enters the_field. Charlie enters hole_2. Edward enters hole_5. Edward enters hole_1. Alice enters hole_2,hole_2,Frank,Bob,the_field,,"Frank cannot know where Bob is because the last time Frank saw Bob, they were both in the field and since then, Frank has not left hole_1."
0,Charlie enters hole_1. Edward enters hole_2. Edward enters hole_1. Danny enters hole_4. Edward enters the_field. Frank enters hole_4. Edward enters hole_1. Alice enters hole_2. Frank enters hole_3. Frank enters hole_2. Georgia enters hole_2. Georgia enters hole_3. Bob enters hole_2. Charlie enters hole_2. Bob enters hole_3. Frank enters hole_3. Frank enters hole_4. Bob enters hole_4. Charlie enters hole_3. Frank enters hole_5. Edward enters hole_5. Edward enters hole_2. Charlie enters the_field. Bob enters hole_3. Danny enters hole_3. Edward enters hole_1. Charlie enters hole_4. Charlie enters hole_3. Bob enters the_field. Edward enters hole_2. Frank enters hole_1. Frank enters hole_5. Georgia enters hole_4. Bob enters hole_1. Frank enters hole_2. Edward enters the_field. Danny enters the_field. Bob enters hole_2. Edward enters hole_2. Frank enters hole_1. Bob enters the_field. Edward enters hole_3. Danny enters hole_1. Edward enters hole_4. Danny enters hole_5. Bob enters hole_4. Frank enters the_field. Frank enters hole_1. Edward enters hole_3. Bob enters hole_5. Danny enters hole_4. Charlie enters hole_4. Frank enters the_field. Danny enters hole_3. Bob enters hole_4. Danny enters hole_2. Charlie enters hole_5. Danny enters hole_3. Danny enters hole_2. Edward enters hole_4. Danny enters the_field. Danny enters hole_4. Danny enters hole_5. Charlie enters hole_2. Edward enters hole_5. Bob enters hole_5. Danny enters hole_1. Bob enters hole_2. Danny enters hole_2. Edward enters hole_2. Edward enters the_field. Bob enters the_field. Charlie enters hole_1. Danny enters hole_1. Danny enters hole_5. Frank enters hole_2. Danny enters hole_1. Frank enters the_field. Danny enters hole_5. Bob enters hole_2. Charlie enters hole_5. Edward enters hole_1. Charlie enters hole_2. Danny enters hole_4. Danny enters hole_1. Bob enters the_field. Frank enters hole_4. Edward enters hole_5. Frank enters hole_3. Frank enters hole_2. Frank enters hole_3. Charlie enters hole_1. Danny enters the_field. Bob enters hole_2. Frank enters hole_2. Bob enters the_field. Charlie enters hole_2. Edward enters hole_4. Charlie enters hole_3. Bob enters hole_2,hole_3,Alice,Georgia,hole_4,,Alice thinks Georgia is in hole_4.
0,Charlie enters hole_2. Bob enters hole_4. Charlie enters the_field. Edward enters hole_4. Bob enters hole_3. Danny enters hole_2. Alice enters hole_1. Charlie enters hole_4. Frank enters hole_1. Charlie enters hole_3. Edward enters hole_3. Edward enters the_field. Georgia enters hole_1. Georgia enters the_field. Charlie enters hole_4. Danny enters the_field. Georgia enters hole_2. Charlie enters hole_3. Charlie enters hole_4. Frank enters hole_5. Frank enters hole_1. Charlie enters hole_5. Danny enters hole_4. Georgia enters the_field. Frank enters hole_2. Frank enters the_field. Danny enters hole_1. Alice enters hole_5. Danny enters hole_2. Danny enters hole_1. Frank enters hole_4. Frank enters hole_3. Edward enters hole_2. Danny enters hole_2. Alice enters hole_1. Charlie enters hole_4. Alice enters hole_5. Frank enters hole_2. Charlie enters hole_3. Danny enters hole_3. Frank enters the_field. Charlie enters hole_2. Danny enters hole_4. Charlie enters hole_3. Danny enters hole_3. Frank enters hole_4. Georgia enters hole_1. Alice enters hole_2. Charlie enters the_field. Frank enters hole_5. Danny enters hole_4. Danny enters hole_1. Alice enters hole_3. Danny enters hole_2. Danny enters hole_1. Danny enters hole_2. Danny enters hole_1. Alice enters the_field. Alice enters hole_2. Danny enters hole_2. Charlie enters hole_1. Georgia enters hole_2. Alice enters hole_3. Danny enters hole_1. Danny enters hole_2. Danny enters hole_3. Danny enters hole_2. Danny enters hole_3. Georgia enters hole_3. Frank enters hole_4. Frank enters hole_1. Frank enters hole_5. Frank enters hole_1. Charlie enters the_field. Charlie enters hole_2. Frank enters the_field. Charlie enters hole_3. Frank enters hole_1. Charlie enters hole_4. Danny enters the_field. Alice enters the_field. Alice enters hole_1. Georgia enters hole_2. Alice enters the_field. Alice enters hole_2. Alice enters hole_3. Danny enters hole_2. Frank enters hole_2. Alice enters hole_4. Georgia enters hole_1. Georgia enters hole_5. Frank enters the_field. Georgia enters hole_2. Alice enters hole_3. Frank enters hole_2. Georgia enters hole_3. Charlie enters hole_1. Frank enters hole_3. Danny enters the_field. Frank enters hole_4,the_field,Bob,Edward,hole_2,,hole_2
0,Danny enters hole_2. Frank enters hole_2. Charlie enters hole_1. Bob enters hole_1. Frank enters hole_3. Alice enters hole_1. Danny enters the_field. Bob enters the_field. Frank enters hole_2. Alice enters the_field. Edward enters hole_1. Edward enters hole_2. Georgia enters hole_2. Georgia enters the_field. Frank enters hole_1. Frank enters the_field. Georgia enters hole_2. Frank enters hole_2. Danny enters hole_1. Georgia enters hole_1. Bob enters hole_2. Georgia enters the_field. Alice enters hole_4. Georgia enters hole_4. Danny enters the_field. Danny enters hole_4. Georgia enters hole_3. Alice enters hole_1. Danny enters hole_3. Frank enters hole_1. Georgia enters hole_2. Bob enters the_field. Edward enters the_field. Alice enters hole_5. Bob enters hole_2. Danny enters the_field. Frank enters the_field. Alice enters hole_2. Frank enters hole_1. Frank enters hole_5. Danny enters hole_2. Georgia enters hole_1. Bob enters the_field. Bob enters hole_1. Alice enters the_field. Danny enters hole_1. Danny enters the_field. Georgia enters the_field. Danny enters hole_2. Georgia enters hole_2. Danny enters hole_3. Danny enters the_field. Bob enters hole_2. Danny enters hole_4. Frank enters hole_2. Georgia enters hole_3. Alice enters hole_2. Bob enters hole_3. Bob enters hole_2. Alice enters hole_1. Danny enters hole_5. Frank enters hole_1. Frank enters hole_2. Bob enters hole_1. Frank enters the_field. Alice enters hole_5. Bob enters hole_5. Georgia enters hole_2. Alice enters hole_1. Georgia enters the_field. Georgia enters hole_1. Georgia enters hole_2. Frank enters hole_1. Alice enters hole_5. Frank enters hole_5. Danny enters hole_2. Danny enters hole_3. Alice enters hole_4. Frank enters hole_1. Frank enters hole_2. Alice enters hole_5. Georgia enters the_field. Georgia enters hole_4. Frank enters hole_3. Georgia enters hole_1. Georgia enters hole_2. Georgia enters the_field. Danny enters the_field. Bob enters hole_1. Bob enters hole_2. Bob enters the_field. Frank enters the_field. Danny enters hole_2. Danny enters hole_3. Bob enters hole_4. Georgia enters hole_4. Danny enters hole_4. Danny enters hole_5. Frank enters hole_1. Bob enters hole_1,hole_2,Charlie,Edward,the_field,,Charlie thinks Edward is in hole_2.
0,Georgia enters hole_4. Charlie enters hole_1. Bob enters hole_4. Frank enters hole_1. Charlie enters hole_5. Edward enters hole_1. Bob enters hole_5. Edward enters hole_2. Alice enters hole_4. Bob enters hole_2. Danny enters hole_4. Danny enters hole_1. Georgia enters hole_5. Edward enters hole_1. Frank enters the_field. Edward enters the_field. Georgia enters hole_1. Charlie enters hole_4. Charlie enters hole_1. Bob enters hole_1. Charlie enters hole_2. Bob enters the_field. Bob enters hole_2. Charlie enters the_field. Georgia enters the_field. Charlie enters hole_2. Georgia enters hole_1. Charlie enters hole_1. Charlie enters the_field. Charlie enters hole_2. Edward enters hole_4. Bob enters hole_3. Danny enters the_field. Charlie enters hole_3. Bob enters hole_2. Frank enters hole_1. Bob enters hole_1. Frank enters the_field. Georgia enters hole_2. Bob enters the_field. Edward enters hole_1. Bob enters hole_1. Edward enters the_field. Georgia enters hole_1. Bob enters hole_5. Georgia enters hole_2. Frank enters hole_2. Frank enters hole_1. Frank enters hole_5. Edward enters hole_4. Charlie enters the_field. Bob enters hole_2. Charlie enters hole_4. Charlie enters hole_5. Bob enters the_field. Frank enters hole_1. Georgia enters the_field. Edward enters hole_5. Charlie enters hole_2. Charlie enters hole_1. Edward enters hole_4. Bob enters hole_1. Charlie enters the_field. Edward enters hole_1. Bob enters the_field. Georgia enters hole_1. Bob enters hole_4. Bob enters hole_3. Bob enters hole_2. Bob enters hole_3. Bob enters the_field. Edward enters the_field. Frank enters the_field. Bob enters hole_4. Frank enters hole_1. Charlie enters hole_2. Charlie enters hole_3. Charlie enters hole_4. Charlie enters hole_1. Bob enters hole_1. Frank enters the_field. Frank enters hole_1. Frank enters the_field. Georgia enters hole_2. Frank enters hole_2. Georgia enters hole_3. Edward enters hole_4. Georgia enters the_field. Frank enters hole_3. Frank enters hole_4. Frank enters hole_5. Edward enters hole_1. Bob enters hole_2. Charlie enters hole_5. Charlie enters hole_4. Frank enters hole_2. Bob enters hole_3. Georgia enters hole_2. Frank enters the_field. Bob enters hole_2,hole_1,Alice,Danny,the_field,,hole_1
