,Story,Label,P1,P2,Last,CP_Loc,TOM Responses
0,Georgia enters room_2. Charlie enters room_2. Georgia enters room_3. Charlie enters the_hallway. Edward enters room_2. Frank enters room_2. Bob enters room_2. Bob enters the_hallway. Georgia enters room_4. Danny enters room_2. Alice enters room_2. Alice enters room_3. Frank enters room_3. Charlie enters room_2. Charlie enters the_hallway. Frank enters room_2. Bob enters room_4. Georgia enters room_3. Georgia enters the_hallway. Charlie enters room_2. Bob enters room_1. Charlie enters room_1. Georgia enters room_1. Frank enters the_hallway. Frank enters room_4. Frank enters room_1. Georgia enters room_5. Frank enters the_hallway. Bob enters the_hallway. Edward enters room_1. Bob enters room_4. Frank enters room_2. Frank enters room_1. Frank enters room_2. Frank enters the_hallway. Georgia enters room_1. Bob enters room_3. Bob enters room_2. Charlie enters room_5. Charlie enters room_2. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_1. Georgia enters room_5. Georgia enters room_2. Frank enters room_4. Edward enters the_hallway. Frank enters room_5. Frank enters room_1. Frank enters the_hallway. Frank enters room_4. Georgia enters room_1. Edward enters room_4. Edward enters room_3. Georgia enters room_5. Charlie enters room_5. Bob enters room_1. Georgia enters room_1. Georgia enters room_2. Edward enters the_hallway. Bob enters room_2. Georgia enters room_1. Bob enters room_3. Charlie enters room_2. Edward enters room_1. Bob enters room_4. Georgia enters room_5. Charlie enters the_hallway. Edward enters room_2. Edward enters room_1. Georgia enters room_4. Georgia enters room_3. Georgia enters the_hallway. Charlie enters room_1. Bob enters room_1. Bob enters the_hallway. Charlie enters room_5. Charlie enters room_1. Bob enters room_2. Bob enters the_hallway. Bob enters room_4. Bob enters room_5. Georgia enters room_4. Edward enters the_hallway. Edward enters room_4. Bob enters room_4. Edward enters room_5. Bob enters room_1. Edward enters room_4. Edward enters room_3. Georgia enters room_3. Edward enters room_4. Alice enters the_hallway. Bob enters room_2. Frank enters room_5. Edward enters room_1. Bob enters room_3. Frank enters room_1. Edward enters room_2. Edward enters room_3,room_3,Danny,Alice,the_hallway,,room_3
0,Charlie enters room_4. Charlie enters room_3. Georgia enters room_2. Charlie enters room_2. Frank enters room_1. Charlie enters room_1. Danny enters room_1. Alice enters room_1. Frank enters room_2. Frank enters the_hallway. Bob enters room_1. Bob enters room_5. Edward enters room_2. Danny enters the_hallway. Edward enters the_hallway. Charlie enters room_2. Charlie enters room_3. Georgia enters the_hallway. Georgia enters room_1. Danny enters room_1. Georgia enters the_hallway. Charlie enters the_hallway. Frank enters room_1. Georgia enters room_2. Danny enters the_hallway. Danny enters room_1. Georgia enters room_1. Edward enters room_4. Frank enters room_5. Danny enters room_2. Frank enters room_1. Danny enters room_3. Danny enters room_4. Danny enters room_3. Frank enters room_2. Edward enters room_5. Danny enters the_hallway. Danny enters room_4. Edward enters room_1. Georgia enters the_hallway. Edward enters room_2. Danny enters room_5. Frank enters the_hallway. Charlie enters room_2. Charlie enters the_hallway. Charlie enters room_1. Georgia enters room_4. Edward enters the_hallway. Danny enters room_2. Charlie enters the_hallway. Frank enters room_4. Edward enters room_4. Charlie enters room_1. Frank enters room_5. Frank enters room_4. Charlie enters room_5. Edward enters room_5. Charlie enters room_1. Charlie enters room_2. Edward enters room_4. Charlie enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters the_hallway. Charlie enters room_1. Georgia enters room_5. Charlie enters room_5. Frank enters room_5. Georgia enters room_1. Georgia enters room_2. Georgia enters the_hallway. Danny enters the_hallway. Georgia enters room_1. Edward enters room_3. Frank enters room_1. Charlie enters room_2. Edward enters the_hallway. Danny enters room_1. Frank enters the_hallway. Edward enters room_1. Charlie enters room_3. Georgia enters room_5. Frank enters room_2. Edward enters the_hallway. Frank enters the_hallway. Georgia enters room_4. Georgia enters room_3. Georgia enters room_2. Danny enters room_2. Georgia enters the_hallway. Edward enters room_2. Georgia enters room_2. Bob enters room_4. Charlie enters room_2. Edward enters room_1. Edward enters room_5. Georgia enters room_3. Edward enters room_2. Frank enters room_2. Frank enters room_1,room_5,Alice,Bob,room_4,,Alice thinks Bob is in room_5.
0,Danny enters room_1. Charlie enters room_2. Alice enters room_4. Charlie enters the_hallway. Charlie enters room_1. Alice enters room_1. Frank enters room_1. Frank enters room_5. Georgia enters room_2. Alice enters room_2. Danny enters room_5. Danny enters room_2. Georgia enters room_3. Edward enters room_2. Georgia enters room_2. Georgia enters room_1. Alice enters the_hallway. Bob enters room_2. Alice enters room_2. Georgia enters room_5. Georgia enters room_1. Charlie enters the_hallway. Bob enters room_3. Alice enters room_1. Alice enters the_hallway. Edward enters the_hallway. Edward enters room_4. Georgia enters room_5. Georgia enters room_4. Charlie enters room_4. Edward enters room_1. Charlie enters room_5. Charlie enters room_2. Charlie enters room_3. Bob enters room_4. Alice enters room_4. Bob enters room_5. Alice enters room_1. Georgia enters room_5. Bob enters room_1. Georgia enters room_4. Alice enters room_2. Alice enters room_1. Georgia enters room_5. Charlie enters room_2. Edward enters room_2. Edward enters room_1. Georgia enters room_1. Charlie enters room_1. Charlie enters room_2. Bob enters room_2. Bob enters the_hallway. Bob enters room_2. Edward enters the_hallway. Bob enters room_1. Georgia enters room_5. Alice enters the_hallway. Alice enters room_4. Edward enters room_4. Edward enters room_1. Edward enters room_5. Georgia enters room_4. Charlie enters room_3. Edward enters room_2. Bob enters room_2. Alice enters room_3. Bob enters room_1. Edward enters the_hallway. Alice enters room_2. Alice enters room_3. Edward enters room_1. Charlie enters the_hallway. Georgia enters room_1. Edward enters room_2. Georgia enters room_2. Alice enters room_2. Bob enters the_hallway. Charlie enters room_1. Alice enters room_1. Charlie enters room_2. Georgia enters room_3. Bob enters room_1. Georgia enters the_hallway. Bob enters the_hallway. Georgia enters room_4. Georgia enters room_1. Alice enters the_hallway. Bob enters room_4. Edward enters room_3. Bob enters room_1. Georgia enters room_2. Georgia enters room_1. Danny enters the_hallway. Charlie enters room_3. Alice enters room_4. Alice enters room_3. Bob enters the_hallway. Charlie enters room_2. Bob enters room_1. Georgia enters the_hallway,room_2,Frank,Danny,the_hallway,,Room 2
0,Alice enters room_2. Bob enters room_1. Alice enters room_1. Georgia enters room_1. Danny enters room_2. Danny enters room_1. Alice enters the_hallway. Edward enters room_4. Alice enters room_2. Bob enters room_5. Charlie enters room_4. Charlie enters room_1. Danny enters the_hallway. Bob enters room_1. Danny enters room_2. Bob enters room_5. Danny enters room_3. Georgia enters room_5. Alice enters room_3. Bob enters room_4. Danny enters the_hallway. Danny enters room_4. Georgia enters room_4. Georgia enters room_1. Bob enters room_5. Georgia enters the_hallway. Frank enters room_4. Frank enters room_3. Alice enters room_2. Bob enters room_2. Georgia enters room_1. Danny enters room_5. Bob enters the_hallway. Bob enters room_2. Alice enters the_hallway. Georgia enters room_2. Alice enters room_1. Frank enters room_4. Frank enters room_5. Danny enters room_1. Alice enters room_2. Alice enters the_hallway. Danny enters the_hallway. Bob enters room_1. Georgia enters room_3. Alice enters room_2. Georgia enters the_hallway. Danny enters room_4. Danny enters room_3. Georgia enters room_4. Alice enters room_3. Alice enters room_4. Bob enters the_hallway. Georgia enters room_1. Danny enters room_2. Alice enters room_5. Frank enters room_1. Alice enters room_1. Alice enters room_2. Alice enters room_3. Frank enters the_hallway. Alice enters the_hallway. Danny enters the_hallway. Georgia enters room_2. Bob enters room_2. Danny enters room_2. Frank enters room_1. Georgia enters room_3. Danny enters the_hallway. Alice enters room_1. Bob enters the_hallway. Danny enters room_4. Bob enters room_1. Bob enters room_5. Frank enters room_2. Danny enters room_1. Frank enters room_3. Alice enters the_hallway. Bob enters room_1. Frank enters room_4. Alice enters room_1. Georgia enters room_2. Georgia enters the_hallway. Bob enters room_2. Georgia enters room_2. Georgia enters the_hallway. Frank enters room_5. Danny enters room_5. Danny enters room_2. Danny enters the_hallway. Frank enters room_4. Danny enters room_2. Charlie enters room_2. Georgia enters room_2. Frank enters room_3. Georgia enters the_hallway. Georgia enters room_1. Frank enters the_hallway. Bob enters the_hallway. Georgia enters the_hallway,room_1,Edward,Charlie,room_2,,room_4
0,Georgia enters room_4. Edward enters room_4. Bob enters room_1. Charlie enters room_2. Georgia enters room_5. Edward enters room_3. Charlie enters the_hallway. Frank enters room_1. Alice enters room_1. Danny enters room_4. Danny enters room_3. Danny enters the_hallway. Georgia enters room_4. Frank enters room_5. Alice enters the_hallway. Georgia enters room_3. Bob enters room_5. Bob enters room_2. Bob enters room_3. Charlie enters room_1. Charlie enters room_5. Bob enters room_2. Charlie enters room_1. Bob enters room_3. Charlie enters the_hallway. Charlie enters room_4. Georgia enters the_hallway. Alice enters room_2. Bob enters the_hallway. Alice enters room_3. Charlie enters room_5. Frank enters room_2. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_4. Frank enters room_3. Bob enters room_1. Frank enters room_4. Bob enters room_2. Bob enters room_3. Georgia enters room_1. Alice enters the_hallway. Bob enters the_hallway. Charlie enters room_3. Bob enters room_4. Frank enters room_5. Alice enters room_2. Frank enters room_2. Georgia enters room_5. Frank enters room_1. Charlie enters room_2. Charlie enters room_1. Charlie enters room_2. Bob enters room_3. Georgia enters room_1. Bob enters room_2. Charlie enters room_3. Charlie enters the_hallway. Bob enters room_1. Frank enters room_5. Charlie enters room_2. Charlie enters the_hallway. Frank enters room_1. Charlie enters room_1. Georgia enters room_5. Alice enters the_hallway. Charlie enters room_5. Charlie enters room_4. Georgia enters room_1. Bob enters room_5. Charlie enters room_3. Bob enters room_1. Frank enters room_2. Alice enters room_2. Bob enters room_2. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Frank enters room_1. Charlie enters the_hallway. Georgia enters room_5. Bob enters room_2. Alice enters room_3. Georgia enters room_4. Frank enters room_2. Alice enters room_4. Charlie enters room_4. Frank enters the_hallway. Georgia enters room_1. Charlie enters room_1. Bob enters room_1. Alice enters room_3. Danny enters room_4. Alice enters room_2. Frank enters room_1. Alice enters room_3. Georgia enters room_2. Georgia enters the_hallway. Georgia enters room_4. Alice enters room_2,the_hallway,Edward,Danny,room_4,,Edward does not know where Danny is because he did not see Danny move from any location.
0,Georgia enters room_4. Edward enters room_1. Frank enters room_1. Alice enters room_4. Alice enters room_3. Georgia enters room_1. Charlie enters room_1. Danny enters room_4. Alice enters the_hallway. Edward enters room_5. Bob enters room_1. Bob enters room_2. Charlie enters room_5. Danny enters room_3. Georgia enters room_2. Charlie enters room_2. Alice enters room_4. Alice enters room_3. Georgia enters room_3. Edward enters room_4. Edward enters room_5. Danny enters room_4. Alice enters the_hallway. Edward enters room_1. Alice enters room_2. Edward enters the_hallway. Danny enters room_3. Alice enters the_hallway. Danny enters room_4. Charlie enters room_1. Charlie enters room_5. Edward enters room_2. Charlie enters room_1. Edward enters the_hallway. Alice enters room_1. Charlie enters the_hallway. Edward enters room_4. Georgia enters room_2. Edward enters room_1. Alice enters room_5. Edward enters the_hallway. Danny enters room_1. Charlie enters room_4. Georgia enters room_1. Georgia enters room_2. Georgia enters room_1. Charlie enters room_1. Alice enters room_4. Alice enters room_5. Georgia enters room_2. Charlie enters room_5. Charlie enters room_1. Charlie enters the_hallway. Edward enters room_4. Alice enters room_1. Edward enters room_3. Edward enters room_2. Charlie enters room_4. Danny enters room_5. Georgia enters room_1. Charlie enters room_5. Edward enters room_3. Danny enters room_4. Charlie enters room_4. Alice enters the_hallway. Alice enters room_4. Charlie enters room_3. Danny enters room_3. Alice enters room_3. Charlie enters room_2. Alice enters room_4. Edward enters room_4. Alice enters room_3. Charlie enters the_hallway. Danny enters the_hallway. Charlie enters room_4. Alice enters room_4. Edward enters room_5. Danny enters room_4. Georgia enters room_2. Alice enters room_1. Danny enters room_1. Charlie enters room_5. Georgia enters room_3. Georgia enters room_2. Edward enters room_4. Charlie enters room_2. Alice enters the_hallway. Alice enters room_4. Alice enters room_5. Danny enters the_hallway. Alice enters room_4. Bob enters the_hallway. Alice enters room_1. Georgia enters room_1. Charlie enters the_hallway. Charlie enters room_2. Edward enters room_5. Edward enters room_1. Alice enters room_2,room_2,Frank,Bob,the_hallway,,"Frank's last known location was room_1. Since Bob entered room_1 while Frank was in there, Frank thinks Bob is in room_1, because he didn't see Bob leave."
0,Charlie enters room_1. Edward enters room_2. Edward enters room_1. Danny enters room_4. Edward enters the_hallway. Frank enters room_4. Edward enters room_1. Alice enters room_2. Frank enters room_3. Frank enters room_2. Georgia enters room_2. Georgia enters room_3. Bob enters room_2. Charlie enters room_2. Bob enters room_3. Frank enters room_3. Frank enters room_4. Bob enters room_4. Charlie enters room_3. Frank enters room_5. Edward enters room_5. Edward enters room_2. Charlie enters the_hallway. Bob enters room_3. Danny enters room_3. Edward enters room_1. Charlie enters room_4. Charlie enters room_3. Bob enters the_hallway. Edward enters room_2. Frank enters room_1. Frank enters room_5. Bob enters room_1. Frank enters room_2. Edward enters the_hallway. Danny enters the_hallway. Bob enters room_2. Edward enters room_2. Frank enters room_1. Bob enters the_hallway. Edward enters room_3. Danny enters room_1. Edward enters room_4. Danny enters room_5. Bob enters room_4. Frank enters the_hallway. Frank enters room_1. Edward enters room_3. Bob enters room_5. Danny enters room_4. Charlie enters room_4. Frank enters the_hallway. Danny enters room_3. Bob enters room_4. Danny enters room_2. Charlie enters room_5. Danny enters room_3. Danny enters room_2. Edward enters room_4. Danny enters the_hallway. Danny enters room_4. Danny enters room_5. Charlie enters room_2. Edward enters room_5. Bob enters room_5. Danny enters room_1. Bob enters room_2. Danny enters room_2. Edward enters room_2. Edward enters the_hallway. Bob enters the_hallway. Charlie enters room_1. Danny enters room_1. Danny enters room_5. Frank enters room_2. Danny enters room_1. Frank enters the_hallway. Danny enters room_5. Bob enters room_2. Charlie enters room_5. Edward enters room_1. Charlie enters room_2. Danny enters room_4. Danny enters room_1. Bob enters the_hallway. Frank enters room_4. Edward enters room_5. Frank enters room_3. Frank enters room_2. Frank enters room_3. Charlie enters room_1. Danny enters the_hallway. Georgia enters room_4. Bob enters room_2. Frank enters room_2. Bob enters the_hallway. Charlie enters room_2. Edward enters room_4. Charlie enters room_3. Bob enters room_2,room_3,Alice,Georgia,room_4,,"Alice does not know where Georgia is because the last time Alice saw Georgia, she was in room_2 and since then they haven't been in the same location for Alice to see where Georgia moved."
0,Charlie enters room_2. Bob enters room_4. Charlie enters the_hallway. Edward enters room_4. Bob enters room_3. Danny enters room_2. Alice enters room_1. Charlie enters room_4. Frank enters room_1. Charlie enters room_3. Edward enters room_3. Edward enters the_hallway. Georgia enters room_1. Georgia enters the_hallway. Charlie enters room_4. Danny enters the_hallway. Georgia enters room_2. Charlie enters room_3. Charlie enters room_4. Frank enters room_5. Frank enters room_1. Charlie enters room_5. Danny enters room_4. Georgia enters the_hallway. Frank enters room_2. Frank enters the_hallway. Danny enters room_1. Alice enters room_5. Danny enters room_2. Danny enters room_1. Frank enters room_4. Frank enters room_3. Danny enters room_2. Alice enters room_1. Charlie enters room_4. Alice enters room_5. Frank enters room_2. Charlie enters room_3. Danny enters room_3. Frank enters the_hallway. Charlie enters room_2. Danny enters room_4. Charlie enters room_3. Danny enters room_3. Frank enters room_4. Georgia enters room_1. Alice enters room_2. Charlie enters the_hallway. Frank enters room_5. Danny enters room_4. Danny enters room_1. Alice enters room_3. Danny enters room_2. Danny enters room_1. Danny enters room_2. Danny enters room_1. Alice enters the_hallway. Alice enters room_2. Danny enters room_2. Charlie enters room_1. Georgia enters room_2. Alice enters room_3. Danny enters room_1. Danny enters room_2. Danny enters room_3. Danny enters room_2. Danny enters room_3. Georgia enters room_3. Frank enters room_4. Frank enters room_1. Frank enters room_5. Frank enters room_1. Charlie enters the_hallway. Charlie enters room_2. Frank enters the_hallway. Charlie enters room_3. Frank enters room_1. Charlie enters room_4. Danny enters the_hallway. Alice enters the_hallway. Alice enters room_1. Georgia enters room_2. Alice enters the_hallway. Alice enters room_2. Alice enters room_3. Danny enters room_2. Frank enters room_2. Alice enters room_4. Georgia enters room_1. Georgia enters room_5. Frank enters the_hallway. Georgia enters room_2. Edward enters room_2. Alice enters room_3. Frank enters room_2. Georgia enters room_3. Charlie enters room_1. Frank enters room_3. Danny enters the_hallway. Frank enters room_4,the_hallway,Bob,Edward,room_2,,"Bob doesn't know where Edward is because the last time they were both in the same place (room_4) Edward stayed in the room when Bob left. Since then, Bob hasn't seen Edward or been updated about his whereabouts."
0,Danny enters room_2. Frank enters room_2. Charlie enters room_1. Bob enters room_1. Frank enters room_3. Alice enters room_1. Danny enters the_hallway. Bob enters the_hallway. Frank enters room_2. Alice enters the_hallway. Edward enters room_1. Edward enters room_2. Georgia enters room_2. Georgia enters the_hallway. Frank enters room_1. Frank enters the_hallway. Georgia enters room_2. Frank enters room_2. Danny enters room_1. Georgia enters room_1. Bob enters room_2. Georgia enters the_hallway. Alice enters room_4. Georgia enters room_4. Danny enters the_hallway. Danny enters room_4. Georgia enters room_3. Alice enters room_1. Danny enters room_3. Frank enters room_1. Georgia enters room_2. Bob enters the_hallway. Alice enters room_5. Bob enters room_2. Danny enters the_hallway. Frank enters the_hallway. Alice enters room_2. Frank enters room_1. Frank enters room_5. Danny enters room_2. Georgia enters room_1. Bob enters the_hallway. Bob enters room_1. Alice enters the_hallway. Danny enters room_1. Danny enters the_hallway. Georgia enters the_hallway. Danny enters room_2. Georgia enters room_2. Danny enters room_3. Danny enters the_hallway. Bob enters room_2. Danny enters room_4. Frank enters room_2. Georgia enters room_3. Alice enters room_2. Bob enters room_3. Bob enters room_2. Alice enters room_1. Danny enters room_5. Frank enters room_1. Frank enters room_2. Bob enters room_1. Frank enters the_hallway. Alice enters room_5. Bob enters room_5. Georgia enters room_2. Alice enters room_1. Georgia enters the_hallway. Georgia enters room_1. Georgia enters room_2. Frank enters room_1. Alice enters room_5. Frank enters room_5. Danny enters room_2. Danny enters room_3. Alice enters room_4. Frank enters room_1. Frank enters room_2. Alice enters room_5. Georgia enters the_hallway. Georgia enters room_4. Frank enters room_3. Georgia enters room_1. Georgia enters room_2. Georgia enters the_hallway. Danny enters the_hallway. Bob enters room_1. Bob enters room_2. Bob enters the_hallway. Frank enters the_hallway. Danny enters room_2. Edward enters the_hallway. Danny enters room_3. Bob enters room_4. Georgia enters room_4. Danny enters room_4. Danny enters room_5. Frank enters room_1. Bob enters room_1,room_2,Charlie,Edward,the_hallway,,Charlie has no way of knowing where Edward is because they were never in the same room together.
0,Georgia enters room_4. Charlie enters room_1. Bob enters room_4. Frank enters room_1. Charlie enters room_5. Edward enters room_1. Bob enters room_5. Edward enters room_2. Alice enters room_4. Bob enters room_2. Danny enters room_4. Danny enters room_1. Georgia enters room_5. Edward enters room_1. Frank enters the_hallway. Edward enters the_hallway. Georgia enters room_1. Charlie enters room_4. Charlie enters room_1. Bob enters room_1. Charlie enters room_2. Bob enters the_hallway. Bob enters room_2. Charlie enters the_hallway. Georgia enters the_hallway. Charlie enters room_2. Georgia enters room_1. Charlie enters room_1. Charlie enters the_hallway. Charlie enters room_2. Edward enters room_4. Bob enters room_3. Charlie enters room_3. Bob enters room_2. Frank enters room_1. Bob enters room_1. Frank enters the_hallway. Georgia enters room_2. Bob enters the_hallway. Edward enters room_1. Bob enters room_1. Edward enters the_hallway. Georgia enters room_1. Bob enters room_5. Georgia enters room_2. Frank enters room_2. Frank enters room_1. Frank enters room_5. Edward enters room_4. Charlie enters the_hallway. Bob enters room_2. Charlie enters room_4. Charlie enters room_5. Bob enters the_hallway. Frank enters room_1. Georgia enters the_hallway. Edward enters room_5. Charlie enters room_2. Charlie enters room_1. Edward enters room_4. Bob enters room_1. Charlie enters the_hallway. Edward enters room_1. Bob enters the_hallway. Georgia enters room_1. Bob enters room_4. Bob enters room_3. Bob enters room_2. Bob enters room_3. Bob enters the_hallway. Edward enters the_hallway. Frank enters the_hallway. Bob enters room_4. Frank enters room_1. Charlie enters room_2. Charlie enters room_3. Charlie enters room_4. Charlie enters room_1. Bob enters room_1. Frank enters the_hallway. Frank enters room_1. Frank enters the_hallway. Georgia enters room_2. Frank enters room_2. Georgia enters room_3. Edward enters room_4. Georgia enters the_hallway. Frank enters room_3. Frank enters room_4. Frank enters room_5. Edward enters room_1. Bob enters room_2. Danny enters the_hallway. Charlie enters room_5. Charlie enters room_4. Frank enters room_2. Bob enters room_3. Georgia enters room_2. Frank enters the_hallway. Bob enters room_2,room_1,Alice,Danny,the_hallway,,Alice does not have the information to determine where Danny is.
